GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,PlayerType-1,PlayerType-0
138073226,Checkers,0,GAME_OVER,54,53,2,2,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
8514478,Checkers,0,GAME_OVER,89,88,2,3,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1044764830,Checkers,0,GAME_OVER,94,93,2,4,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-868444039,Checkers,0,GAME_OVER,45,44,2,5,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
735112182,Checkers,0,GAME_OVER,129,128,2,6,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-777777875,Checkers,0,GAME_OVER,72,71,2,7,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1481866760,Checkers,0,GAME_OVER,65,64,2,8,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1432780273,Checkers,0,GAME_OVER,103,102,2,9,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1171969131,Checkers,0,GAME_OVER,64,63,2,10,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
481679851,Checkers,0,GAME_OVER,63,62,2,11,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1330238631,Checkers,0,GAME_OVER,121,120,2,12,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1460416442,Checkers,0,GAME_OVER,116,115,2,13,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
639557516,Checkers,0,GAME_OVER,64,63,2,14,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
699837726,Checkers,0,GAME_OVER,99,98,2,15,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1120350182,Checkers,0,GAME_OVER,124,123,2,16,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-841247542,Checkers,0,GAME_OVER,85,84,2,17,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1737152305,Checkers,0,GAME_OVER,67,66,2,18,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1776418371,Checkers,0,GAME_OVER,48,47,2,19,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1044925146,Checkers,0,GAME_OVER,43,42,2,20,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1075535673,Checkers,0,GAME_OVER,94,93,2,21,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
2063721577,Checkers,0,GAME_OVER,74,73,2,22,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1539598131,Checkers,0,GAME_OVER,60,59,2,23,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1754981058,Checkers,0,GAME_OVER,49,48,2,24,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1991007498,Checkers,0,GAME_OVER,96,95,2,25,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1483956930,Checkers,0,GAME_OVER,154,153,2,26,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1947897166,Checkers,0,GAME_OVER,45,44,2,27,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-850973119,Checkers,0,GAME_OVER,49,48,2,28,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1182390724,Checkers,0,GAME_OVER,67,66,2,29,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1519049785,Checkers,0,GAME_OVER,64,63,2,30,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1775199363,Checkers,0,GAME_OVER,52,51,2,31,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-2045612626,Checkers,0,GAME_OVER,52,51,2,32,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-452931979,Checkers,0,GAME_OVER,70,69,2,33,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
2067785417,Checkers,0,GAME_OVER,69,68,2,34,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1216395462,Checkers,0,GAME_OVER,117,116,2,35,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1503656781,Checkers,0,GAME_OVER,82,81,2,36,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-851943988,Checkers,0,GAME_OVER,57,56,2,37,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-292222750,Checkers,0,GAME_OVER,98,97,2,38,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
8871365,Checkers,0,GAME_OVER,68,67,2,39,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1494450313,Checkers,0,GAME_OVER,57,56,2,40,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1525090815,Checkers,0,GAME_OVER,51,50,2,41,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1862316342,Checkers,0,GAME_OVER,59,58,2,42,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1770801902,Checkers,0,GAME_OVER,103,102,2,43,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
540672082,Checkers,0,GAME_OVER,52,51,2,44,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
56325243,Checkers,0,GAME_OVER,64,63,2,45,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-530842244,Checkers,0,GAME_OVER,96,95,2,46,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-315312125,Checkers,0,GAME_OVER,94,93,2,47,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-483704508,Checkers,0,GAME_OVER,78,77,2,48,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-959710301,Checkers,0,GAME_OVER,86,85,2,49,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1650003268,Checkers,0,GAME_OVER,53,52,2,50,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1186201127,Checkers,0,GAME_OVER,97,96,2,51,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
915748360,Checkers,0,GAME_OVER,134,133,2,52,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
308231535,Checkers,0,GAME_OVER,117,116,2,53,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
126498393,Checkers,0,GAME_OVER,97,96,2,54,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
821148904,Checkers,0,GAME_OVER,56,55,2,55,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-978647046,Checkers,0,GAME_OVER,49,48,2,56,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1900455108,Checkers,0,GAME_OVER,82,81,2,57,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-951266478,Checkers,0,GAME_OVER,51,50,2,58,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
816101514,Checkers,0,GAME_OVER,48,47,2,59,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
740796428,Checkers,0,GAME_OVER,100,99,2,60,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-710775072,Checkers,0,GAME_OVER,54,53,2,61,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-116748348,Checkers,0,GAME_OVER,51,50,2,62,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1389455957,Checkers,0,GAME_OVER,90,89,2,63,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1198393833,Checkers,0,GAME_OVER,58,57,2,64,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1357770497,Checkers,0,GAME_OVER,134,133,2,65,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
834377395,Checkers,0,GAME_OVER,85,84,2,66,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-599044464,Checkers,0,GAME_OVER,53,52,2,67,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1976528221,Checkers,0,GAME_OVER,118,117,2,68,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-2009304931,Checkers,0,GAME_OVER,52,51,2,69,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
124156425,Checkers,0,GAME_OVER,45,44,2,70,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-82355230,Checkers,0,GAME_OVER,45,44,2,71,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-123577869,Checkers,0,GAME_OVER,82,81,2,72,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
278974453,Checkers,0,GAME_OVER,48,47,2,73,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-538849058,Checkers,0,GAME_OVER,193,192,2,74,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1581416884,Checkers,0,GAME_OVER,62,61,2,75,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
2069573855,Checkers,0,GAME_OVER,46,45,2,76,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
146963080,Checkers,0,GAME_OVER,51,50,2,77,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1427830265,Checkers,0,GAME_OVER,59,58,2,78,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-498971304,Checkers,0,GAME_OVER,45,44,2,79,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
964786462,Checkers,0,GAME_OVER,99,98,2,80,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
926058616,Checkers,0,GAME_OVER,57,56,2,81,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
959163030,Checkers,0,GAME_OVER,42,41,2,82,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
541684114,Checkers,0,GAME_OVER,151,150,2,83,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1567312347,Checkers,0,GAME_OVER,101,100,2,84,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-333315307,Checkers,0,GAME_OVER,51,50,2,85,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-119496343,Checkers,0,GAME_OVER,46,45,2,86,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-2064356041,Checkers,0,GAME_OVER,69,68,2,87,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1671792876,Checkers,0,GAME_OVER,100,99,2,88,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
253312696,Checkers,0,GAME_OVER,70,69,2,89,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-722520606,Checkers,0,GAME_OVER,117,116,2,90,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-2011644884,Checkers,0,GAME_OVER,148,147,2,91,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1345152125,Checkers,0,GAME_OVER,41,40,2,92,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
250248655,Checkers,0,GAME_OVER,55,54,2,93,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1187458126,Checkers,0,GAME_OVER,55,54,2,94,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
212041521,Checkers,0,GAME_OVER,66,65,2,95,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
93299364,Checkers,0,GAME_OVER,59,58,2,96,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
784544057,Checkers,0,GAME_OVER,57,56,2,97,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1302408562,Checkers,0,GAME_OVER,65,64,2,98,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-659544490,Checkers,0,GAME_OVER,73,72,2,99,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1246447019,Checkers,0,GAME_OVER,48,47,2,100,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
631269844,Checkers,0,GAME_OVER,77,76,2,101,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
2094123571,Checkers,0,GAME_OVER,57,56,2,102,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
809160365,Checkers,0,GAME_OVER,124,123,2,103,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1583991359,Checkers,0,GAME_OVER,59,58,2,104,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1017139027,Checkers,0,GAME_OVER,56,55,2,105,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
28549801,Checkers,0,GAME_OVER,70,69,2,106,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
313411392,Checkers,0,GAME_OVER,138,137,2,107,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-118433065,Checkers,0,GAME_OVER,54,53,2,108,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-2047627180,Checkers,0,GAME_OVER,60,59,2,109,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-309074741,Checkers,0,GAME_OVER,71,70,2,110,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1259925829,Checkers,0,GAME_OVER,162,161,2,111,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1444737925,Checkers,0,GAME_OVER,63,62,2,112,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
919601073,Checkers,0,GAME_OVER,59,58,2,113,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-947777787,Checkers,0,GAME_OVER,69,68,2,114,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-674041968,Checkers,0,GAME_OVER,103,102,2,115,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-2004548645,Checkers,0,GAME_OVER,44,43,2,116,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
66278165,Checkers,0,GAME_OVER,80,79,2,117,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-194383265,Checkers,0,GAME_OVER,98,97,2,118,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1944889016,Checkers,0,GAME_OVER,51,50,2,119,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1288386708,Checkers,0,GAME_OVER,69,68,2,120,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-816761134,Checkers,0,GAME_OVER,79,78,2,121,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
258628539,Checkers,0,GAME_OVER,118,117,2,122,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1952881699,Checkers,0,GAME_OVER,108,107,2,123,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
922880541,Checkers,0,GAME_OVER,76,75,2,124,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1201171186,Checkers,0,GAME_OVER,51,50,2,125,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1542025894,Checkers,0,GAME_OVER,117,116,2,126,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-378947527,Checkers,0,GAME_OVER,78,77,2,127,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1692909286,Checkers,0,GAME_OVER,73,72,2,128,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-324084341,Checkers,0,GAME_OVER,49,48,2,129,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
395791524,Checkers,0,GAME_OVER,46,45,2,130,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1173317429,Checkers,0,GAME_OVER,85,84,2,131,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1270558274,Checkers,0,GAME_OVER,64,63,2,132,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1883403863,Checkers,0,GAME_OVER,51,50,2,133,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-509048792,Checkers,0,GAME_OVER,106,105,2,134,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
2043883854,Checkers,0,GAME_OVER,53,52,2,135,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
485568884,Checkers,0,GAME_OVER,123,122,2,136,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1537046653,Checkers,0,GAME_OVER,45,44,2,137,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-625157664,Checkers,0,GAME_OVER,88,87,2,138,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-791472745,Checkers,0,GAME_OVER,65,64,2,139,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-906275135,Checkers,0,GAME_OVER,79,78,2,140,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
889124807,Checkers,0,GAME_OVER,45,44,2,141,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1721734726,Checkers,0,GAME_OVER,151,150,2,142,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-300983311,Checkers,0,GAME_OVER,144,143,2,143,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
93344869,Checkers,0,GAME_OVER,53,52,2,144,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1318618698,Checkers,0,GAME_OVER,59,58,2,145,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1568082861,Checkers,0,GAME_OVER,116,115,2,146,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
2028047994,Checkers,0,GAME_OVER,58,57,2,147,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-2087565937,Checkers,0,GAME_OVER,56,55,2,148,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-239705001,Checkers,0,GAME_OVER,112,111,2,149,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1759970811,Checkers,0,GAME_OVER,68,67,2,150,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
698684995,Checkers,0,GAME_OVER,139,138,2,151,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1648574847,Checkers,0,GAME_OVER,51,50,2,152,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
2125988083,Checkers,0,GAME_OVER,50,49,2,153,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-659006941,Checkers,0,GAME_OVER,96,95,2,154,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1340051643,Checkers,0,GAME_OVER,93,92,2,155,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1879909235,Checkers,0,GAME_OVER,102,101,2,156,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
983065136,Checkers,0,GAME_OVER,48,47,2,157,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
696573570,Checkers,0,GAME_OVER,51,50,2,158,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1689855892,Checkers,0,GAME_OVER,79,78,2,159,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1595869624,Checkers,0,GAME_OVER,44,43,2,160,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1521424478,Checkers,0,GAME_OVER,60,59,2,161,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
557939516,Checkers,0,GAME_OVER,62,61,2,162,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1636572628,Checkers,0,GAME_OVER,69,68,2,163,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1165293793,Checkers,0,GAME_OVER,42,41,2,164,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1604233456,Checkers,0,GAME_OVER,123,122,2,165,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1881979216,Checkers,0,GAME_OVER,59,58,2,166,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-735661332,Checkers,0,GAME_OVER,64,63,2,167,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-715615333,Checkers,0,GAME_OVER,101,100,2,168,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1300783086,Checkers,0,GAME_OVER,52,51,2,169,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-465080884,Checkers,0,GAME_OVER,100,99,2,170,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1530192634,Checkers,0,GAME_OVER,49,48,2,171,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-327556826,Checkers,0,GAME_OVER,79,78,2,172,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1230194378,Checkers,0,GAME_OVER,60,59,2,173,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-779245426,Checkers,0,GAME_OVER,55,54,2,174,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1874626170,Checkers,0,GAME_OVER,102,101,2,175,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-2125279775,Checkers,0,GAME_OVER,104,103,2,176,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1517839088,Checkers,0,GAME_OVER,131,130,2,177,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-758713657,Checkers,0,GAME_OVER,58,57,2,178,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1676989689,Checkers,0,GAME_OVER,56,55,2,179,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-893758337,Checkers,0,GAME_OVER,130,129,2,180,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-470023743,Checkers,0,GAME_OVER,53,52,2,181,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
146836769,Checkers,0,GAME_OVER,103,102,2,182,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1442442575,Checkers,0,GAME_OVER,51,50,2,183,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1946673436,Checkers,0,GAME_OVER,62,61,2,184,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1474875774,Checkers,0,GAME_OVER,91,90,2,185,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-1657828764,Checkers,0,GAME_OVER,57,56,2,186,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1762169355,Checkers,0,GAME_OVER,68,67,2,187,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
-449437944,Checkers,0,GAME_OVER,54,53,2,188,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1109566321,Checkers,0,GAME_OVER,103,102,2,189,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
1455516916,Checkers,0,GAME_OVER,68,67,2,190,MCTS_CheckersHeuristic,MCTS_CheckersHeuristic
