GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Player-1 rank,PlayerName-0,Player-1,Player-0,Player-0 rank,PlayerName-1
138073226,Checkers,0,GAME_OVER,54,53,2,2,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
8514478,Checkers,0,GAME_OVER,89,88,2,3,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1044764830,Checkers,0,GAME_OVER,94,93,2,4,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
-868444039,Checkers,0,GAME_OVER,45,44,2,5,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
735112182,Checkers,0,GAME_OVER,129,128,2,6,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-777777875,Checkers,0,GAME_OVER,72,71,2,7,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
-1481866760,Checkers,0,GAME_OVER,65,64,2,8,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-1432780273,Checkers,0,GAME_OVER,103,102,2,9,1,MCTS_CheckersHeuristic,1,1,1,MCTS_CheckersHeuristic
1171969131,Checkers,0,GAME_OVER,64,63,2,10,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
481679851,Checkers,0,GAME_OVER,63,62,2,11,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1330238631,Checkers,0,GAME_OVER,121,120,2,12,1,MCTS_CheckersHeuristic,1,1,1,MCTS_CheckersHeuristic
-1460416442,Checkers,0,GAME_OVER,116,115,2,13,1,MCTS_CheckersHeuristic,1,1,1,MCTS_CheckersHeuristic
639557516,Checkers,0,GAME_OVER,64,63,2,14,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
699837726,Checkers,0,GAME_OVER,99,98,2,15,1,MCTS_CheckersHeuristic,1,1,1,MCTS_CheckersHeuristic
1120350182,Checkers,0,GAME_OVER,124,123,2,16,1,MCTS_CheckersHeuristic,1,1,1,MCTS_CheckersHeuristic
-841247542,Checkers,0,GAME_OVER,85,84,2,17,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
1737152305,Checkers,0,GAME_OVER,67,66,2,18,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-1776418371,Checkers,0,GAME_OVER,48,47,2,19,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
1044925146,Checkers,0,GAME_OVER,43,42,2,20,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
1075535673,Checkers,0,GAME_OVER,94,93,2,21,1,MCTS_CheckersHeuristic,1,1,1,MCTS_CheckersHeuristic
2063721577,Checkers,0,GAME_OVER,74,73,2,22,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
1539598131,Checkers,0,GAME_OVER,60,59,2,23,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
-1754981058,Checkers,0,GAME_OVER,49,48,2,24,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
-1991007498,Checkers,0,GAME_OVER,96,95,2,25,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1483956930,Checkers,0,GAME_OVER,154,153,2,26,1,MCTS_CheckersHeuristic,1,1,1,MCTS_CheckersHeuristic
1947897166,Checkers,0,GAME_OVER,45,44,2,27,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
-850973119,Checkers,0,GAME_OVER,49,48,2,28,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
-1182390724,Checkers,0,GAME_OVER,67,66,2,29,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
-1519049785,Checkers,0,GAME_OVER,64,63,2,30,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-1775199363,Checkers,0,GAME_OVER,52,51,2,31,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
-2045612626,Checkers,0,GAME_OVER,52,51,2,32,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
-452931979,Checkers,0,GAME_OVER,70,69,2,33,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
2067785417,Checkers,0,GAME_OVER,69,68,2,34,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-1216395462,Checkers,0,GAME_OVER,117,116,2,35,1,MCTS_CheckersHeuristic,1,1,1,MCTS_CheckersHeuristic
1503656781,Checkers,0,GAME_OVER,82,81,2,36,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
-851943988,Checkers,0,GAME_OVER,57,56,2,37,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
