GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Player,PlayerType-1,ActionClass,PlayerType-0,ActionDescription,PiecesLeft-1,ActionSize,PiecesLeft-0
-1002439119,Checkers,0,ACTION_TAKEN,19,19,2,699,0,MCTS_CheckersHeuristic,Move,OSLA,"Move from [6,3] to [5,4]",9,1,10
-1002439119,Checkers,0,ACTION_TAKEN,20,20,2,699,1,MCTS_CheckersHeuristic,Capture,OSLA,"Capture from [4,5] to [6,3]",9,1,9
-1002439119,Checkers,0,ACTION_TAKEN,21,21,2,699,0,MCTS_CheckersHeuristic,Capture,OSLA,"Capture from [7,2] to [5,4]",8,9,9
-1002439119,Checkers,0,ACTION_TAKEN,22,22,2,699,1,MCTS_CheckersHeuristic,Move,OSLA,"Move from [2,5] to [1,4]",8,1,9
-1002439119,Checkers,0,ACTION_TAKEN,23,23,2,699,0,MCTS_CheckersHeuristic,Capture,OSLA,"Capture from [0,3] to [2,5]",7,1,9
-1002439119,Checkers,0,ACTION_TAKEN,24,24,2,699,1,MCTS_CheckersHeuristic,Capture,OSLA,"Capture from [1,6] to [3,4]",7,1,8
-1002439119,Checkers,0,ACTION_TAKEN,25,25,2,699,1,MCTS_CheckersHeuristic,Capture,OSLA,"Capture from [3,4] to [1,2]",7,2,7
-1002439119,Checkers,0,ACTION_TAKEN,26,26,2,699,0,MCTS_CheckersHeuristic,Capture,OSLA,"Capture from [0,1] to [2,3]",6,8,7
-1002439119,Checkers,0,ACTION_TAKEN,27,27,2,699,1,MCTS_CheckersHeuristic,Move,OSLA,"Move from [7,4] to [6,3]",6,11,7
-1002439119,Checkers,0,ACTION_TAKEN,28,28,2,699,0,MCTS_CheckersHeuristic,Move,OSLA,"Move from [2,1] to [1,2]",6,9,7
-1002439119,Checkers,0,ACTION_TAKEN,29,29,2,699,1,MCTS_CheckersHeuristic,Move,OSLA,"Move from [4,3] to [3,2]",6,12,7
-1002439119,Checkers,0,ACTION_TAKEN,30,30,2,699,0,MCTS_CheckersHeuristic,Move,OSLA,"Move from [3,0] to [2,1]",6,8,7
-1002439119,Checkers,0,ACTION_TAKEN,31,31,2,699,1,MCTS_CheckersHeuristic,Move,OSLA,"Move from [6,7] to [7,6]",6,1,7
-1002439119,Checkers,0,ACTION_TAKEN,32,32,2,699,0,MCTS_CheckersHeuristic,Capture,OSLA,"Capture from [2,1] to [4,3]",5,7,7
