GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Player-1 rank,PlayerName-0,Player-1,Player-0,Player-0 rank,PlayerName-1
-1126811814,Checkers,0,GAME_OVER,46,45,2,2,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
-1854791702,Checkers,0,GAME_OVER,41,40,2,3,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
-1761392996,Checkers,0,GAME_OVER,41,40,2,4,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
1190084556,Checkers,0,GAME_OVER,44,43,2,5,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
134562684,Checkers,0,GAME_OVER,43,42,2,6,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
213330350,Checkers,0,GAME_OVER,44,43,2,7,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
-974643853,Checkers,0,GAME_OVER,41,40,2,8,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
-513454553,Checkers,0,GAME_OVER,43,42,2,9,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
514392549,Checkers,0,GAME_OVER,41,40,2,10,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
500056579,Checkers,0,GAME_OVER,37,36,2,11,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
1197348627,Checkers,0,GAME_OVER,46,45,2,12,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
611704885,Checkers,0,GAME_OVER,53,52,2,13,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
1073468091,Checkers,0,GAME_OVER,41,40,2,14,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
-2079133931,Checkers,0,GAME_OVER,54,53,2,15,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
900962656,Checkers,0,GAME_OVER,43,42,2,16,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
-1105320639,Checkers,0,GAME_OVER,127,126,2,17,1,MCTS_CheckersHeuristic,1,1,1,MCTS_CheckersHeuristic
-1276645753,Checkers,0,GAME_OVER,48,47,2,18,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
2066220240,Checkers,0,GAME_OVER,77,76,2,19,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
134392692,Checkers,0,GAME_OVER,38,37,2,20,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
