GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Player,PlayerType-1,ActionClass,PlayerType-0,ActionDescription,PiecesLeft-1,ActionSize,PiecesLeft-0
-917316452,Checkers,0,ACTION_TAKEN,1,1,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [7,1] to [6,2]",11,7,11
-917316452,Checkers,0,ACTION_TAKEN,2,2,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [1,5] to [2,4]",11,8,11
-917316452,Checkers,0,ACTION_TAKEN,3,3,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [4,2] to [3,3]",11,1,11
-917316452,Checkers,0,ACTION_TAKEN,4,4,2,2,1,MCTS_v0,Capture,MCTS_v0,"Capture from [2,4] to [4,2]",11,2,10
-917316452,Checkers,0,ACTION_TAKEN,5,5,2,2,0,MCTS_v0,Capture,MCTS_v0,"Capture from [5,1] to [3,3]",10,7,10
-917316452,Checkers,0,ACTION_TAKEN,6,6,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [3,5] to [4,4]",10,9,10
-917316452,Checkers,0,ACTION_TAKEN,7,7,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [0,2] to [1,3]",10,7,10
-917316452,Checkers,0,ACTION_TAKEN,8,8,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [0,6] to [1,5]",10,10,10
-917316452,Checkers,0,ACTION_TAKEN,9,9,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [1,3] to [2,4]",10,7,10
-917316452,Checkers,0,ACTION_TAKEN,10,10,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [1,5] to [0,4]",10,10,10
-917316452,Checkers,0,ACTION_TAKEN,11,11,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [6,0] to [7,1]",10,8,10
-917316452,Checkers,0,ACTION_TAKEN,12,12,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [0,4] to [1,3]",10,1,10
-917316452,Checkers,0,ACTION_TAKEN,13,13,2,2,0,MCTS_v0,Capture,MCTS_v0,"Capture from [2,2] to [0,4]",9,1,10
-917316452,Checkers,0,ACTION_TAKEN,14,14,2,2,1,MCTS_v0,Capture,MCTS_v0,"Capture from [4,4] to [2,2]",9,2,9
-917316452,Checkers,0,ACTION_TAKEN,15,15,2,2,0,MCTS_v0,Capture,MCTS_v0,"Capture from [3,1] to [1,3]",8,7,9
-917316452,Checkers,0,ACTION_TAKEN,16,16,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [6,6] to [7,5]",8,10,9
-917316452,Checkers,0,ACTION_TAKEN,17,17,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [1,1] to [2,2]",8,9,9
-917316452,Checkers,0,ACTION_TAKEN,18,18,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [2,6] to [3,5]",8,10,9
-917316452,Checkers,0,ACTION_TAKEN,19,19,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [0,4] to [1,5]",8,9,9
-917316452,Checkers,0,ACTION_TAKEN,20,20,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [7,7] to [6,6]",8,11,9
-917316452,Checkers,0,ACTION_TAKEN,21,21,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [1,5] to [0,6]",8,6,9
-917316452,Checkers,0,ACTION_TAKEN,22,22,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [3,7] to [2,6]",8,10,9
-917316452,Checkers,0,ACTION_TAKEN,23,23,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [6,2] to [7,3]",8,5,9
-917316452,Checkers,0,ACTION_TAKEN,24,24,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [7,5] to [6,4]",8,9,9
-917316452,Checkers,0,ACTION_TAKEN,25,25,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [0,0] to [1,1]",8,5,9
-917316452,Checkers,0,ACTION_TAKEN,26,26,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [3,5] to [4,4]",8,9,9
-917316452,Checkers,0,ACTION_TAKEN,27,27,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [4,0] to [5,1]",8,7,9
-917316452,Checkers,0,ACTION_TAKEN,28,28,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [6,6] to [7,5]",8,9,9
-917316452,Checkers,0,ACTION_TAKEN,29,29,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [1,3] to [0,4]",8,7,9
-917316452,Checkers,0,ACTION_TAKEN,30,30,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [4,6] to [3,5]",8,1,9
-917316452,Checkers,0,ACTION_TAKEN,31,31,2,2,0,MCTS_v0,Capture,MCTS_v0,"Capture from [2,4] to [4,6]",7,1,9
-917316452,Checkers,0,ACTION_TAKEN,32,32,2,2,1,MCTS_v0,Capture,MCTS_v0,"Capture from [5,7] to [3,5]",7,8,8
-917316452,Checkers,0,ACTION_TAKEN,33,33,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [5,1] to [4,2]",7,5,8
-917316452,Checkers,0,ACTION_TAKEN,34,34,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [3,5] to [2,4]",7,8,8
-917316452,Checkers,0,ACTION_TAKEN,35,35,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [1,1] to [0,2]",7,7,8
-917316452,Checkers,0,ACTION_TAKEN,36,36,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [4,4] to [5,3]",7,8,8
-917316452,Checkers,0,ACTION_TAKEN,37,37,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [2,2] to [3,3]",7,1,8
-917316452,Checkers,0,ACTION_TAKEN,38,38,2,2,1,MCTS_v0,Capture,MCTS_v0,"Capture from [5,3] to [3,1]",7,2,7
-917316452,Checkers,0,ACTION_TAKEN,39,39,2,2,0,MCTS_v0,Capture,MCTS_v0,"Capture from [3,3] to [1,5]",6,2,7
-917316452,Checkers,0,ACTION_TAKEN,40,40,2,2,0,MCTS_v0,Capture,MCTS_v0,"Capture from [1,5] to [3,7]",5,4,7
-917316452,Checkers,0,ACTION_TAKEN,41,41,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [5,5] to [4,4]",5,2,7
-917316452,Checkers,0,ACTION_TAKEN,42,42,2,2,0,MCTS_v0,Capture,MCTS_v0,"Capture from [7,3] to [5,5]",4,5,7
-917316452,Checkers,0,ACTION_TAKEN,43,43,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [7,5] to [6,4]",4,1,7
-917316452,Checkers,0,ACTION_TAKEN,44,44,2,2,0,MCTS_v0,Capture,MCTS_v0,"Capture from [2,0] to [4,2]",3,5,7
-917316452,Checkers,0,ACTION_TAKEN,45,45,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [4,4] to [5,3]",3,9,7
-917316452,Checkers,0,ACTION_TAKEN,46,46,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [5,5] to [6,6]",3,1,7
-917316452,Checkers,0,ACTION_TAKEN,47,47,2,2,1,MCTS_v0,Capture,MCTS_v0,"Capture from [5,3] to [3,1]",3,1,6
-917316452,Checkers,0,ACTION_TAKEN,48,48,2,2,0,MCTS_v0,Capture,MCTS_v0,"Capture from [3,7] to [7,3]",2,3,6
-917316452,Checkers,0,ACTION_TAKEN,49,49,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [3,1] to [2,0]",2,12,6
-917316452,Checkers,0,ACTION_TAKEN,50,50,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [6,6] to [7,7]",2,7,6
-917316452,Checkers,0,ACTION_TAKEN,51,51,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [2,0] to [5,3]",2,17,6
-917316452,Checkers,0,ACTION_TAKEN,52,52,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [7,3] to [5,5]",2,10,6
-917316452,Checkers,0,ACTION_TAKEN,53,53,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [5,3] to [4,2]",2,14,6
-917316452,Checkers,0,ACTION_TAKEN,54,54,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [7,1] to [6,2]",2,11,6
-917316452,Checkers,0,ACTION_TAKEN,55,55,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [4,2] to [2,4]",2,15,6
-917316452,Checkers,0,ACTION_TAKEN,56,56,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [5,5] to [6,6]",2,10,6
-917316452,Checkers,0,ACTION_TAKEN,57,57,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [2,4] to [5,1]",2,12,6
-917316452,Checkers,0,ACTION_TAKEN,58,58,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [6,2] to [7,3]",2,8,6
