GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,PlayerName-0,Player-1,Player-0,PlayerName-1
695442367,Checkers,0,GAME_OVER,54,53,2,39,MCTS_v0,-1.0,1.0,MCTS_v0
1999740919,Checkers,0,GAME_OVER,59,58,2,40,MCTS_v0,-1.0,1.0,MCTS_v0
-967129467,Checkers,0,GAME_OVER,57,56,2,41,MCTS_v0,-1.0,1.0,MCTS_v0
168838819,Checkers,0,GAME_OVER,62,61,2,42,MCTS_v0,1.0,-1.0,MCTS_v0
-2108529625,Checkers,0,GAME_OVER,141,140,2,43,MCTS_v0,0.0,0.0,MCTS_v0
-2104692336,Checkers,0,GAME_OVER,118,117,2,44,MCTS_v0,0.0,0.0,MCTS_v0
-1813011348,Checkers,0,GAME_OVER,110,109,2,45,MCTS_v0,0.0,0.0,MCTS_v0
-1930282061,Checkers,0,GAME_OVER,70,69,2,46,MCTS_v0,1.0,-1.0,MCTS_v0
2023066801,Checkers,0,GAME_OVER,80,79,2,47,MCTS_v0,-1.0,1.0,MCTS_v0
102119153,Checkers,0,GAME_OVER,39,38,2,48,MCTS_v0,-1.0,1.0,MCTS_v0
-1548536910,Checkers,0,GAME_OVER,83,82,2,49,MCTS_v0,1.0,-1.0,MCTS_v0
1327076190,Checkers,0,GAME_OVER,53,52,2,50,MCTS_v0,-1.0,1.0,MCTS_v0
497806905,Checkers,0,GAME_OVER,62,61,2,51,MCTS_v0,1.0,-1.0,MCTS_v0
-76330646,Checkers,0,GAME_OVER,52,51,2,52,MCTS_v0,1.0,-1.0,MCTS_v0
264015619,Checkers,0,GAME_OVER,94,93,2,53,MCTS_v0,1.0,-1.0,MCTS_v0
1893404572,Checkers,0,GAME_OVER,51,50,2,54,MCTS_v0,-1.0,1.0,MCTS_v0
-565339805,Checkers,0,GAME_OVER,71,70,2,55,MCTS_v0,-1.0,1.0,MCTS_v0
-1175914298,Checkers,0,GAME_OVER,99,98,2,56,MCTS_v0,-1.0,1.0,MCTS_v0
-632265362,Checkers,0,GAME_OVER,60,59,2,57,MCTS_v0,1.0,-1.0,MCTS_v0
2046256605,Checkers,0,GAME_OVER,58,57,2,58,MCTS_v0,-1.0,1.0,MCTS_v0
1768457643,Checkers,0,GAME_OVER,58,57,2,59,MCTS_v0,-1.0,1.0,MCTS_v0
-1394766124,Checkers,0,GAME_OVER,122,121,2,60,MCTS_v0,0.0,0.0,MCTS_v0
-1689546336,Checkers,0,GAME_OVER,101,100,2,61,MCTS_v0,-1.0,1.0,MCTS_v0
1875269677,Checkers,0,GAME_OVER,60,59,2,62,MCTS_v0,1.0,-1.0,MCTS_v0
1044422073,Checkers,0,GAME_OVER,52,51,2,63,MCTS_v0,1.0,-1.0,MCTS_v0
-670988510,Checkers,0,GAME_OVER,103,102,2,64,MCTS_v0,0.0,0.0,MCTS_v0
-1153208236,Checkers,0,GAME_OVER,107,106,2,65,MCTS_v0,0.0,0.0,MCTS_v0
1519893650,Checkers,0,GAME_OVER,50,49,2,66,MCTS_v0,-1.0,1.0,MCTS_v0
731102457,Checkers,0,GAME_OVER,79,78,2,67,MCTS_v0,1.0,-1.0,MCTS_v0
1810202379,Checkers,0,GAME_OVER,61,60,2,68,MCTS_v0,1.0,-1.0,MCTS_v0
682666506,Checkers,0,GAME_OVER,48,47,2,69,MCTS_v0,-1.0,1.0,MCTS_v0
-468511048,Checkers,0,GAME_OVER,48,47,2,70,MCTS_v0,-1.0,1.0,MCTS_v0
2106028651,Checkers,0,GAME_OVER,71,70,2,71,MCTS_v0,1.0,-1.0,MCTS_v0
1689297396,Checkers,0,GAME_OVER,67,66,2,72,MCTS_v0,1.0,-1.0,MCTS_v0
-1752144906,Checkers,0,GAME_OVER,81,80,2,73,MCTS_v0,-1.0,1.0,MCTS_v0
-104552497,Checkers,0,GAME_OVER,67,66,2,74,MCTS_v0,1.0,-1.0,MCTS_v0
1311743159,Checkers,0,GAME_OVER,54,53,2,75,MCTS_v0,1.0,-1.0,MCTS_v0
-31779374,Checkers,0,GAME_OVER,93,92,2,76,MCTS_v0,-1.0,1.0,MCTS_v0
1647512635,Checkers,0,GAME_OVER,67,66,2,77,MCTS_v0,1.0,-1.0,MCTS_v0
-1466885964,Checkers,0,GAME_OVER,65,64,2,78,MCTS_v0,-1.0,1.0,MCTS_v0
-237358204,Checkers,0,GAME_OVER,122,121,2,79,MCTS_v0,0.0,0.0,MCTS_v0
1476668398,Checkers,0,GAME_OVER,60,59,2,80,MCTS_v0,-1.0,1.0,MCTS_v0
2041525592,Checkers,0,GAME_OVER,51,50,2,81,MCTS_v0,-1.0,1.0,MCTS_v0
-1783160242,Checkers,0,GAME_OVER,135,134,2,82,MCTS_v0,0.0,0.0,MCTS_v0
-297938423,Checkers,0,GAME_OVER,102,101,2,83,MCTS_v0,1.0,-1.0,MCTS_v0
-1640736276,Checkers,0,GAME_OVER,66,65,2,84,MCTS_v0,1.0,-1.0,MCTS_v0
-1595788062,Checkers,0,GAME_OVER,58,57,2,85,MCTS_v0,1.0,-1.0,MCTS_v0
312006714,Checkers,0,GAME_OVER,86,85,2,86,MCTS_v0,1.0,-1.0,MCTS_v0
1198380771,Checkers,0,GAME_OVER,48,47,2,87,MCTS_v0,-1.0,1.0,MCTS_v0
1347895049,Checkers,0,GAME_OVER,110,109,2,88,MCTS_v0,0.0,0.0,MCTS_v0
-2058389133,Checkers,0,GAME_OVER,55,54,2,89,MCTS_v0,-1.0,1.0,MCTS_v0
805075370,Checkers,0,GAME_OVER,52,51,2,90,MCTS_v0,-1.0,1.0,MCTS_v0
944778537,Checkers,0,GAME_OVER,158,157,2,91,MCTS_v0,0.0,0.0,MCTS_v0
1429879203,Checkers,0,GAME_OVER,62,61,2,92,MCTS_v0,1.0,-1.0,MCTS_v0
2026556386,Checkers,0,GAME_OVER,57,56,2,93,MCTS_v0,-1.0,1.0,MCTS_v0
-166794102,Checkers,0,GAME_OVER,88,87,2,94,MCTS_v0,-1.0,1.0,MCTS_v0
58593981,Checkers,0,GAME_OVER,63,62,2,95,MCTS_v0,-1.0,1.0,MCTS_v0
-1977593602,Checkers,0,GAME_OVER,79,78,2,96,MCTS_v0,-1.0,1.0,MCTS_v0
1424551860,Checkers,0,GAME_OVER,175,174,2,97,MCTS_v0,0.0,0.0,MCTS_v0
-294631709,Checkers,0,GAME_OVER,115,114,2,98,MCTS_v0,0.0,0.0,MCTS_v0
1580888036,Checkers,0,GAME_OVER,87,86,2,99,MCTS_v0,-1.0,1.0,MCTS_v0
-1262192828,Checkers,0,GAME_OVER,126,125,2,100,MCTS_v0,1.0,-1.0,MCTS_v0
-520792367,Checkers,0,GAME_OVER,51,50,2,101,MCTS_v0,-1.0,1.0,MCTS_v0
255134340,Checkers,0,GAME_OVER,46,45,2,102,MCTS_v0,-1.0,1.0,MCTS_v0
-826436583,Checkers,0,GAME_OVER,67,66,2,103,MCTS_v0,1.0,-1.0,MCTS_v0
-1599117363,Checkers,0,GAME_OVER,61,60,2,104,MCTS_v0,-1.0,1.0,MCTS_v0
1407376506,Checkers,0,GAME_OVER,113,112,2,105,MCTS_v0,0.0,0.0,MCTS_v0
1196226270,Checkers,0,GAME_OVER,62,61,2,106,MCTS_v0,-1.0,1.0,MCTS_v0
180317213,Checkers,0,GAME_OVER,66,65,2,107,MCTS_v0,-1.0,1.0,MCTS_v0
-1089034847,Checkers,0,GAME_OVER,106,105,2,108,MCTS_v0,0.0,0.0,MCTS_v0
-661079174,Checkers,0,GAME_OVER,125,124,2,109,MCTS_v0,0.0,0.0,MCTS_v0
141202736,Checkers,0,GAME_OVER,57,56,2,110,MCTS_v0,1.0,-1.0,MCTS_v0
539395410,Checkers,0,GAME_OVER,148,147,2,111,MCTS_v0,0.0,0.0,MCTS_v0
-1613865414,Checkers,0,GAME_OVER,68,67,2,112,MCTS_v0,1.0,-1.0,MCTS_v0
1666986907,Checkers,0,GAME_OVER,152,151,2,113,MCTS_v0,0.0,0.0,MCTS_v0
781509347,Checkers,0,GAME_OVER,64,63,2,114,MCTS_v0,1.0,-1.0,MCTS_v0
-1185713591,Checkers,0,GAME_OVER,108,107,2,115,MCTS_v0,0.0,0.0,MCTS_v0
-768592755,Checkers,0,GAME_OVER,124,123,2,116,MCTS_v0,0.0,0.0,MCTS_v0
1848283739,Checkers,0,GAME_OVER,56,55,2,117,MCTS_v0,-1.0,1.0,MCTS_v0
876527158,Checkers,0,GAME_OVER,78,77,2,118,MCTS_v0,-1.0,1.0,MCTS_v0
-1243257703,Checkers,0,GAME_OVER,60,59,2,119,MCTS_v0,1.0,-1.0,MCTS_v0
980760651,Checkers,0,GAME_OVER,113,112,2,120,MCTS_v0,0.0,0.0,MCTS_v0
249467615,Checkers,0,GAME_OVER,49,48,2,121,MCTS_v0,1.0,-1.0,MCTS_v0
1096153373,Checkers,0,GAME_OVER,152,151,2,122,MCTS_v0,0.0,0.0,MCTS_v0
1095634930,Checkers,0,GAME_OVER,62,61,2,123,MCTS_v0,-1.0,1.0,MCTS_v0
992054627,Checkers,0,GAME_OVER,76,75,2,124,MCTS_v0,-1.0,1.0,MCTS_v0
943147304,Checkers,0,GAME_OVER,59,58,2,125,MCTS_v0,1.0,-1.0,MCTS_v0
-25807258,Checkers,0,GAME_OVER,50,49,2,126,MCTS_v0,1.0,-1.0,MCTS_v0
-2024265103,Checkers,0,GAME_OVER,64,63,2,127,MCTS_v0,-1.0,1.0,MCTS_v0
-1895528500,Checkers,0,GAME_OVER,162,161,2,128,MCTS_v0,0.0,0.0,MCTS_v0
897977476,Checkers,0,GAME_OVER,124,123,2,129,MCTS_v0,0.0,0.0,MCTS_v0
965342494,Checkers,0,GAME_OVER,122,121,2,130,MCTS_v0,0.0,0.0,MCTS_v0
-1255858635,Checkers,0,GAME_OVER,122,121,2,131,MCTS_v0,0.0,0.0,MCTS_v0
-1355268224,Checkers,0,GAME_OVER,185,184,2,132,MCTS_v0,0.0,0.0,MCTS_v0
-1557392058,Checkers,0,GAME_OVER,158,157,2,133,MCTS_v0,0.0,0.0,MCTS_v0
149319218,Checkers,0,GAME_OVER,79,78,2,134,MCTS_v0,-1.0,1.0,MCTS_v0
-2141470671,Checkers,0,GAME_OVER,46,45,2,135,MCTS_v0,1.0,-1.0,MCTS_v0
-1112022837,Checkers,0,GAME_OVER,47,46,2,136,MCTS_v0,1.0,-1.0,MCTS_v0
1399308729,Checkers,0,GAME_OVER,119,118,2,137,MCTS_v0,0.0,0.0,MCTS_v0
-879417256,Checkers,0,GAME_OVER,56,55,2,138,MCTS_v0,1.0,-1.0,MCTS_v0
1871388739,Checkers,0,GAME_OVER,57,56,2,139,MCTS_v0,-1.0,1.0,MCTS_v0
1221868741,Checkers,0,GAME_OVER,61,60,2,140,MCTS_v0,1.0,-1.0,MCTS_v0
-226707887,Checkers,0,GAME_OVER,176,175,2,141,MCTS_v0,0.0,0.0,MCTS_v0
-481794513,Checkers,0,GAME_OVER,122,121,2,142,MCTS_v0,0.0,0.0,MCTS_v0
1667352198,Checkers,0,GAME_OVER,128,127,2,143,MCTS_v0,-1.0,1.0,MCTS_v0
-1170055652,Checkers,0,GAME_OVER,50,49,2,144,MCTS_v0,1.0,-1.0,MCTS_v0
-2042540765,Checkers,0,GAME_OVER,59,58,2,145,MCTS_v0,-1.0,1.0,MCTS_v0
1822806693,Checkers,0,GAME_OVER,95,94,2,146,MCTS_v0,1.0,-1.0,MCTS_v0
-913640989,Checkers,0,GAME_OVER,103,102,2,147,MCTS_v0,-1.0,1.0,MCTS_v0
-839375338,Checkers,0,GAME_OVER,67,66,2,148,MCTS_v0,1.0,-1.0,MCTS_v0
1993279638,Checkers,0,GAME_OVER,116,115,2,149,MCTS_v0,0.0,0.0,MCTS_v0
1332023192,Checkers,0,GAME_OVER,54,53,2,150,MCTS_v0,1.0,-1.0,MCTS_v0
-1526158354,Checkers,0,GAME_OVER,67,66,2,151,MCTS_v0,-1.0,1.0,MCTS_v0
768030165,Checkers,0,GAME_OVER,100,99,2,152,MCTS_v0,0.0,0.0,MCTS_v0
-4522662,Checkers,0,GAME_OVER,75,74,2,153,MCTS_v0,-1.0,1.0,MCTS_v0
1735789247,Checkers,0,GAME_OVER,43,42,2,154,MCTS_v0,1.0,-1.0,MCTS_v0
2113586671,Checkers,0,GAME_OVER,93,92,2,155,MCTS_v0,0.0,0.0,MCTS_v0
-152655907,Checkers,0,GAME_OVER,111,110,2,156,MCTS_v0,1.0,-1.0,MCTS_v0
1175873433,Checkers,0,GAME_OVER,182,181,2,157,MCTS_v0,0.0,0.0,MCTS_v0
222117067,Checkers,0,GAME_OVER,52,51,2,158,MCTS_v0,-1.0,1.0,MCTS_v0
-248507587,Checkers,0,GAME_OVER,66,65,2,159,MCTS_v0,-1.0,1.0,MCTS_v0
-224371245,Checkers,0,GAME_OVER,65,64,2,160,MCTS_v0,-1.0,1.0,MCTS_v0
-691609747,Checkers,0,GAME_OVER,52,51,2,161,MCTS_v0,1.0,-1.0,MCTS_v0
322057929,Checkers,0,GAME_OVER,53,52,2,162,MCTS_v0,-1.0,1.0,MCTS_v0
803239122,Checkers,0,GAME_OVER,78,77,2,163,MCTS_v0,1.0,-1.0,MCTS_v0
593421959,Checkers,0,GAME_OVER,71,70,2,164,MCTS_v0,-1.0,1.0,MCTS_v0
-1245126511,Checkers,0,GAME_OVER,60,59,2,165,MCTS_v0,-1.0,1.0,MCTS_v0
1024401865,Checkers,0,GAME_OVER,108,107,2,166,MCTS_v0,0.0,0.0,MCTS_v0
1321437724,Checkers,0,GAME_OVER,103,102,2,167,MCTS_v0,-1.0,1.0,MCTS_v0
-1348124620,Checkers,0,GAME_OVER,108,107,2,168,MCTS_v0,0.0,0.0,MCTS_v0
283547994,Checkers,0,GAME_OVER,55,54,2,169,MCTS_v0,1.0,-1.0,MCTS_v0
-158985020,Checkers,0,GAME_OVER,62,61,2,170,MCTS_v0,1.0,-1.0,MCTS_v0
-492758255,Checkers,0,GAME_OVER,109,108,2,171,MCTS_v0,0.0,0.0,MCTS_v0
1833564934,Checkers,0,GAME_OVER,88,87,2,172,MCTS_v0,1.0,-1.0,MCTS_v0
-224906009,Checkers,0,GAME_OVER,182,181,2,173,MCTS_v0,0.0,0.0,MCTS_v0
2136695994,Checkers,0,GAME_OVER,84,83,2,174,MCTS_v0,-1.0,1.0,MCTS_v0
-2068476027,Checkers,0,GAME_OVER,139,138,2,175,MCTS_v0,0.0,0.0,MCTS_v0
1558413275,Checkers,0,GAME_OVER,50,49,2,176,MCTS_v0,1.0,-1.0,MCTS_v0
1264718999,Checkers,0,GAME_OVER,57,56,2,177,MCTS_v0,1.0,-1.0,MCTS_v0
521294619,Checkers,0,GAME_OVER,142,141,2,178,MCTS_v0,0.0,0.0,MCTS_v0
1947600831,Checkers,0,GAME_OVER,82,81,2,179,MCTS_v0,1.0,-1.0,MCTS_v0
1340833613,Checkers,0,GAME_OVER,49,48,2,180,MCTS_v0,1.0,-1.0,MCTS_v0
1415097531,Checkers,0,GAME_OVER,154,153,2,181,MCTS_v0,-1.0,1.0,MCTS_v0
491503207,Checkers,0,GAME_OVER,54,53,2,182,MCTS_v0,1.0,-1.0,MCTS_v0
2011490889,Checkers,0,GAME_OVER,45,44,2,183,MCTS_v0,1.0,-1.0,MCTS_v0
133942512,Checkers,0,GAME_OVER,154,153,2,184,MCTS_v0,0.0,0.0,MCTS_v0
-1548158836,Checkers,0,GAME_OVER,62,61,2,185,MCTS_v0,1.0,-1.0,MCTS_v0
-70469352,Checkers,0,GAME_OVER,60,59,2,186,MCTS_v0,1.0,-1.0,MCTS_v0
1373698822,Checkers,0,GAME_OVER,68,67,2,187,MCTS_v0,-1.0,1.0,MCTS_v0
719792855,Checkers,0,GAME_OVER,49,48,2,188,MCTS_v0,1.0,-1.0,MCTS_v0
2013247839,Checkers,0,GAME_OVER,156,155,2,189,MCTS_v0,0.0,0.0,MCTS_v0
-1373820225,Checkers,0,GAME_OVER,164,163,2,190,MCTS_v0,0.0,0.0,MCTS_v0
-1226420342,Checkers,0,GAME_OVER,62,61,2,191,MCTS_v0,1.0,-1.0,MCTS_v0
43305309,Checkers,0,GAME_OVER,56,55,2,192,MCTS_v0,-1.0,1.0,MCTS_v0
1574499606,Checkers,0,GAME_OVER,45,44,2,193,MCTS_v0,-1.0,1.0,MCTS_v0
-1760764052,Checkers,0,GAME_OVER,76,75,2,194,MCTS_v0,1.0,-1.0,MCTS_v0
-1264995163,Checkers,0,GAME_OVER,51,50,2,195,MCTS_v0,1.0,-1.0,MCTS_v0
-1062371551,Checkers,0,GAME_OVER,143,142,2,196,MCTS_v0,1.0,-1.0,MCTS_v0
-1125881895,Checkers,0,GAME_OVER,136,135,2,197,MCTS_v0,0.0,0.0,MCTS_v0
-529553070,Checkers,0,GAME_OVER,49,48,2,198,MCTS_v0,1.0,-1.0,MCTS_v0
1307334977,Checkers,0,GAME_OVER,207,206,2,199,MCTS_v0,0.0,0.0,MCTS_v0
-1047134894,Checkers,0,GAME_OVER,143,142,2,200,MCTS_v0,0.0,0.0,MCTS_v0
1306713350,Checkers,0,GAME_OVER,72,71,2,201,MCTS_v0,-1.0,1.0,MCTS_v0
-166180472,Checkers,0,GAME_OVER,56,55,2,202,MCTS_v0,-1.0,1.0,OSLA
702970291,Checkers,0,GAME_OVER,92,91,2,203,MCTS_v0,0.0,0.0,OSLA
-2093688957,Checkers,0,GAME_OVER,51,50,2,204,MCTS_v0,-1.0,1.0,OSLA
15277285,Checkers,0,GAME_OVER,51,50,2,205,MCTS_v0,-1.0,1.0,OSLA
-1236454748,Checkers,0,GAME_OVER,104,103,2,206,MCTS_v0,-1.0,1.0,OSLA
249439406,Checkers,0,GAME_OVER,89,88,2,207,MCTS_v0,-1.0,1.0,OSLA
302495374,Checkers,0,GAME_OVER,76,75,2,208,MCTS_v0,-1.0,1.0,OSLA
-741054849,Checkers,0,GAME_OVER,159,158,2,209,MCTS_v0,0.0,0.0,OSLA
-1426144559,Checkers,0,GAME_OVER,94,93,2,210,MCTS_v0,-1.0,1.0,OSLA
118065288,Checkers,0,GAME_OVER,83,82,2,211,MCTS_v0,-1.0,1.0,OSLA
1705451795,Checkers,0,GAME_OVER,46,45,2,212,MCTS_v0,1.0,-1.0,OSLA
-1138379803,Checkers,0,GAME_OVER,95,94,2,213,MCTS_v0,-1.0,1.0,OSLA
-792105690,Checkers,0,GAME_OVER,121,120,2,214,MCTS_v0,-1.0,1.0,OSLA
251240563,Checkers,0,GAME_OVER,142,141,2,215,MCTS_v0,0.0,0.0,OSLA
616215289,Checkers,0,GAME_OVER,93,92,2,216,MCTS_v0,1.0,-1.0,OSLA
286491649,Checkers,0,GAME_OVER,136,135,2,217,MCTS_v0,0.0,0.0,OSLA
-1837327222,Checkers,0,GAME_OVER,36,35,2,218,MCTS_v0,1.0,-1.0,OSLA
1731803123,Checkers,0,GAME_OVER,74,73,2,219,MCTS_v0,-1.0,1.0,OSLA
416791102,Checkers,0,GAME_OVER,103,102,2,220,MCTS_v0,0.0,0.0,OSLA
216396693,Checkers,0,GAME_OVER,42,41,2,221,MCTS_v0,1.0,-1.0,OSLA
-848119213,Checkers,0,GAME_OVER,132,131,2,222,MCTS_v0,0.0,0.0,OSLA
-621865294,Checkers,0,GAME_OVER,79,78,2,223,MCTS_v0,-1.0,1.0,OSLA
878598204,Checkers,0,GAME_OVER,73,72,2,224,MCTS_v0,-1.0,1.0,OSLA
-1699676377,Checkers,0,GAME_OVER,51,50,2,225,MCTS_v0,1.0,-1.0,OSLA
638614319,Checkers,0,GAME_OVER,39,38,2,226,MCTS_v0,1.0,-1.0,OSLA
-1286171248,Checkers,0,GAME_OVER,111,110,2,227,MCTS_v0,0.0,0.0,OSLA
1496380205,Checkers,0,GAME_OVER,92,91,2,228,MCTS_v0,-1.0,1.0,OSLA
-535007174,Checkers,0,GAME_OVER,95,94,2,229,MCTS_v0,0.0,0.0,OSLA
351376967,Checkers,0,GAME_OVER,54,53,2,230,MCTS_v0,-1.0,1.0,OSLA
-1920732930,Checkers,0,GAME_OVER,83,82,2,231,MCTS_v0,0.0,0.0,OSLA
2092088305,Checkers,0,GAME_OVER,65,64,2,232,MCTS_v0,-1.0,1.0,OSLA
-2053051970,Checkers,0,GAME_OVER,70,69,2,233,MCTS_v0,-1.0,1.0,OSLA
-1794684255,Checkers,0,GAME_OVER,118,117,2,234,MCTS_v0,0.0,0.0,OSLA
-1721045876,Checkers,0,GAME_OVER,69,68,2,235,MCTS_v0,-1.0,1.0,OSLA
-1727902706,Checkers,0,GAME_OVER,61,60,2,236,MCTS_v0,-1.0,1.0,OSLA
975488968,Checkers,0,GAME_OVER,101,100,2,237,MCTS_v0,0.0,0.0,OSLA
1884247749,Checkers,0,GAME_OVER,54,53,2,238,MCTS_v0,-1.0,1.0,OSLA
695442367,Checkers,0,GAME_OVER,76,75,2,239,MCTS_v0,-1.0,1.0,OSLA
1999740919,Checkers,0,GAME_OVER,113,112,2,240,MCTS_v0,-1.0,1.0,OSLA
-967129467,Checkers,0,GAME_OVER,95,94,2,241,MCTS_v0,-1.0,1.0,OSLA
168838819,Checkers,0,GAME_OVER,57,56,2,242,MCTS_v0,-1.0,1.0,OSLA
-2108529625,Checkers,0,GAME_OVER,99,98,2,243,MCTS_v0,1.0,-1.0,OSLA
-2104692336,Checkers,0,GAME_OVER,76,75,2,244,MCTS_v0,-1.0,1.0,OSLA
-1813011348,Checkers,0,GAME_OVER,64,63,2,245,MCTS_v0,-1.0,1.0,OSLA
-1930282061,Checkers,0,GAME_OVER,96,95,2,246,MCTS_v0,0.0,0.0,OSLA
2023066801,Checkers,0,GAME_OVER,43,42,2,247,MCTS_v0,1.0,-1.0,OSLA
102119153,Checkers,0,GAME_OVER,87,86,2,248,MCTS_v0,-1.0,1.0,OSLA
-1548536910,Checkers,0,GAME_OVER,44,43,2,249,MCTS_v0,-1.0,1.0,OSLA
1327076190,Checkers,0,GAME_OVER,70,69,2,250,MCTS_v0,-1.0,1.0,OSLA
497806905,Checkers,0,GAME_OVER,40,39,2,251,MCTS_v0,1.0,-1.0,OSLA
-76330646,Checkers,0,GAME_OVER,45,44,2,252,MCTS_v0,-1.0,1.0,OSLA
264015619,Checkers,0,GAME_OVER,62,61,2,253,MCTS_v0,-1.0,1.0,OSLA
1893404572,Checkers,0,GAME_OVER,109,108,2,254,MCTS_v0,-1.0,1.0,OSLA
-565339805,Checkers,0,GAME_OVER,70,69,2,255,MCTS_v0,-1.0,1.0,OSLA
-1175914298,Checkers,0,GAME_OVER,117,116,2,256,MCTS_v0,-1.0,1.0,OSLA
-632265362,Checkers,0,GAME_OVER,51,50,2,257,MCTS_v0,-1.0,1.0,OSLA
2046256605,Checkers,0,GAME_OVER,53,52,2,258,MCTS_v0,-1.0,1.0,OSLA
1768457643,Checkers,0,GAME_OVER,85,84,2,259,MCTS_v0,0.0,0.0,OSLA
-1394766124,Checkers,0,GAME_OVER,46,45,2,260,MCTS_v0,-1.0,1.0,OSLA
-1689546336,Checkers,0,GAME_OVER,77,76,2,261,MCTS_v0,-1.0,1.0,OSLA
1875269677,Checkers,0,GAME_OVER,112,111,2,262,MCTS_v0,-1.0,1.0,OSLA
1044422073,Checkers,0,GAME_OVER,99,98,2,263,MCTS_v0,0.0,0.0,OSLA
-670988510,Checkers,0,GAME_OVER,123,122,2,264,MCTS_v0,0.0,0.0,OSLA
-1153208236,Checkers,0,GAME_OVER,57,56,2,265,MCTS_v0,-1.0,1.0,OSLA
1519893650,Checkers,0,GAME_OVER,49,48,2,266,MCTS_v0,-1.0,1.0,OSLA
731102457,Checkers,0,GAME_OVER,101,100,2,267,MCTS_v0,-1.0,1.0,OSLA
