GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,PlayerName-0,Player-1,Player-0,PlayerName-1
1456098298,Checkers,0,GAME_OVER,59,58,2,2,MCTS_v0,0.0,0.0,MCTS_v0
-417831955,Checkers,0,GAME_OVER,57,56,2,3,MCTS_v0,0.0,0.0,MCTS_v0
-433537485,Checkers,0,GAME_OVER,38,37,2,4,MCTS_v0,1.0,-1.0,MCTS_v0
1815514492,Checkers,0,GAME_OVER,26,25,2,5,MCTS_v0,1.0,-1.0,MCTS_v0
-846592046,Checkers,0,GAME_OVER,61,60,2,6,MCTS_v0,0.0,0.0,MCTS_v0
445850391,Checkers,0,GAME_OVER,22,21,2,7,MCTS_v0,1.0,-1.0,MCTS_v0
-610439163,Checkers,0,GAME_OVER,27,26,2,8,MCTS_v0,-1.0,1.0,MCTS_v0
357813037,Checkers,0,GAME_OVER,98,97,2,9,MCTS_v0,0.0,0.0,MCTS_v0
216229102,Checkers,0,GAME_OVER,56,55,2,10,MCTS_v0,0.0,0.0,MCTS_v0
1333647172,Checkers,0,GAME_OVER,36,35,2,11,MCTS_v0,1.0,-1.0,MCTS_v0
-1093119227,Checkers,0,GAME_OVER,22,21,2,12,MCTS_v0,-1.0,1.0,MCTS_v0
140645553,Checkers,0,GAME_OVER,23,22,2,13,MCTS_v0,1.0,-1.0,MCTS_v0
1986844364,Checkers,0,GAME_OVER,70,69,2,14,MCTS_v0,0.0,0.0,MCTS_v0
-3614756,Checkers,0,GAME_OVER,66,65,2,15,MCTS_v0,-1.0,1.0,MCTS_v0
-383835204,Checkers,0,GAME_OVER,32,31,2,16,MCTS_v0,-1.0,1.0,MCTS_v0
1562306232,Checkers,0,GAME_OVER,98,97,2,17,MCTS_v0,-1.0,1.0,MCTS_v0
-1347978865,Checkers,0,GAME_OVER,76,75,2,18,MCTS_v0,0.0,0.0,MCTS_v0
1217833107,Checkers,0,GAME_OVER,23,22,2,19,MCTS_v0,-1.0,1.0,MCTS_v0
-588953249,Checkers,0,GAME_OVER,30,29,2,20,MCTS_v0,1.0,-1.0,MCTS_v0
755942524,Checkers,0,GAME_OVER,73,72,2,21,MCTS_v0,0.0,0.0,MCTS_v0
-107852252,Checkers,0,GAME_OVER,64,63,2,22,MCTS_v0,1.0,-1.0,MCTS_v0
623176890,Checkers,0,GAME_OVER,61,60,2,23,MCTS_v0,0.0,0.0,MCTS_v0
-821499748,Checkers,0,GAME_OVER,65,64,2,24,MCTS_v0,0.0,0.0,MCTS_v0
638209337,Checkers,0,GAME_OVER,30,29,2,25,MCTS_v0,1.0,-1.0,MCTS_v0
-1225616218,Checkers,0,GAME_OVER,61,60,2,26,MCTS_v0,1.0,-1.0,MCTS_v0
-1459569710,Checkers,0,GAME_OVER,58,57,2,27,MCTS_v0,0.0,0.0,MCTS_v0
-1014505835,Checkers,0,GAME_OVER,22,21,2,28,MCTS_v0,1.0,-1.0,MCTS_v0
1015198939,Checkers,0,GAME_OVER,87,86,2,29,MCTS_v0,0.0,0.0,MCTS_v0
903670019,Checkers,0,GAME_OVER,55,54,2,30,MCTS_v0,0.0,0.0,MCTS_v0
-1638716574,Checkers,0,GAME_OVER,106,105,2,31,MCTS_v0,0.0,0.0,MCTS_v0
-1621432276,Checkers,0,GAME_OVER,22,21,2,32,MCTS_v0,1.0,-1.0,MCTS_v0
1439208441,Checkers,0,GAME_OVER,55,54,2,33,MCTS_v0,1.0,-1.0,MCTS_v0
463537631,Checkers,0,GAME_OVER,49,48,2,34,MCTS_v0,-1.0,1.0,MCTS_v0
-1400102390,Checkers,0,GAME_OVER,68,67,2,35,MCTS_v0,0.0,0.0,MCTS_v0
121993601,Checkers,0,GAME_OVER,39,38,2,36,MCTS_v0,-1.0,1.0,MCTS_v0
131810050,Checkers,0,GAME_OVER,97,96,2,37,MCTS_v0,0.0,0.0,MCTS_v0
-2014031432,Checkers,0,GAME_OVER,92,91,2,38,MCTS_v0,0.0,0.0,MCTS_v0
-511785001,Checkers,0,GAME_OVER,113,112,2,39,MCTS_v0,0.0,0.0,MCTS_v0
