GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,PlayerName-0,Player-1,Player-0,PlayerName-1
-2035590615,Checkers,0,GAME_OVER,47,46,2,2,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-578946317,Checkers,0,GAME_OVER,99,98,2,3,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
1621758891,Checkers,0,GAME_OVER,54,53,2,4,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
522208008,Checkers,0,GAME_OVER,62,61,2,5,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
1481544050,Checkers,0,GAME_OVER,50,49,2,6,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
2045888587,Checkers,0,GAME_OVER,52,51,2,7,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
2071643935,Checkers,0,GAME_OVER,122,121,2,8,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
-1558754475,Checkers,0,GAME_OVER,89,88,2,9,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
-446015633,Checkers,0,GAME_OVER,64,63,2,10,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-650419990,Checkers,0,GAME_OVER,156,155,2,11,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
144074216,Checkers,0,GAME_OVER,45,44,2,12,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-314185299,Checkers,0,GAME_OVER,62,61,2,13,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-1437395352,Checkers,0,GAME_OVER,54,53,2,14,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
563421040,Checkers,0,GAME_OVER,49,48,2,15,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-1295987043,Checkers,0,GAME_OVER,102,101,2,16,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
-1827331606,Checkers,0,GAME_OVER,60,59,2,17,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-1643482254,Checkers,0,GAME_OVER,54,53,2,18,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-1452034605,Checkers,0,GAME_OVER,74,73,2,19,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
1282346219,Checkers,0,GAME_OVER,125,124,2,20,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
