GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Player,PlayerType-1,ActionClass,PlayerType-0,ActionDescription,PiecesLeft-1,ActionSize,PiecesLeft-0
-655329308,Checkers,0,ACTION_TAKEN,1,1,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [4,3] to [5,4]",20,9,20
-655329308,Checkers,0,ACTION_TAKEN,2,2,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [3,6] to [4,5]",20,1,20
-655329308,Checkers,0,ACTION_TAKEN,3,3,2,2,0,MCTS_v0,Capture,MCTS_v0,"Capture from [5,4] to [3,6]",19,2,20
-655329308,Checkers,0,ACTION_TAKEN,4,4,2,2,1,MCTS_v0,Capture,MCTS_v0,"Capture from [4,7] to [2,5]",19,9,19
-655329308,Checkers,0,ACTION_TAKEN,5,5,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [6,3] to [5,4]",19,11,19
-655329308,Checkers,0,ACTION_TAKEN,6,6,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [5,6] to [4,5]",19,1,19
-655329308,Checkers,0,ACTION_TAKEN,7,7,2,2,0,MCTS_v0,Capture,MCTS_v0,"Capture from [5,4] to [3,6]",18,1,19
-655329308,Checkers,0,ACTION_TAKEN,8,8,2,2,1,MCTS_v0,Capture,MCTS_v0,"Capture from [2,7] to [4,5]",18,9,18
-655329308,Checkers,0,ACTION_TAKEN,9,9,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [2,3] to [1,4]",18,12,18
-655329308,Checkers,0,ACTION_TAKEN,10,10,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [3,8] to [4,7]",18,1,18
-655329308,Checkers,0,ACTION_TAKEN,11,11,2,2,0,MCTS_v0,Capture,MCTS_v0,"Capture from [1,4] to [3,6]",17,1,18
-655329308,Checkers,0,ACTION_TAKEN,12,12,2,2,1,MCTS_v0,Capture,MCTS_v0,"Capture from [4,7] to [2,5]",17,9,17
-655329308,Checkers,0,ACTION_TAKEN,13,13,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [3,2] to [2,3]",17,13,17
-655329308,Checkers,0,ACTION_TAKEN,14,14,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [7,6] to [6,5]",17,10,17
-655329308,Checkers,0,ACTION_TAKEN,15,15,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [2,3] to [3,4]",17,2,17
-655329308,Checkers,0,ACTION_TAKEN,16,16,2,2,1,MCTS_v0,Capture,MCTS_v0,"Capture from [2,5] to [4,3]",17,1,16
-655329308,Checkers,0,ACTION_TAKEN,17,17,2,2,0,MCTS_v0,Capture,MCTS_v0,"Capture from [5,2] to [3,4]",16,1,16
-655329308,Checkers,0,ACTION_TAKEN,18,18,2,2,0,MCTS_v0,Capture,MCTS_v0,"Capture from [3,4] to [5,6]",15,1,16
-655329308,Checkers,0,ACTION_TAKEN,19,19,2,2,1,MCTS_v0,Capture,MCTS_v0,"Capture from [6,7] to [4,5]",15,9,15
-655329308,Checkers,0,ACTION_TAKEN,20,20,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [8,3] to [9,4]",15,14,15
-655329308,Checkers,0,ACTION_TAKEN,21,21,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [7,8] to [6,7]",15,10,15
