GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,PlayerName-0,Player-1,Player-0,PlayerName-1
-655329308,Checkers,0,GAME_OVER,102,101,2,2,MCTS_v0,1.0,-1.0,MCTS_v0
-264641165,Checkers,0,GAME_OVER,92,91,2,3,MCTS_v0,1.0,-1.0,MCTS_v0
304020803,Checkers,0,GAME_OVER,139,138,2,4,MCTS_v0,-1.0,1.0,MCTS_v0
-810158299,Checkers,0,GAME_OVER,91,90,2,5,MCTS_v0,-1.0,1.0,MCTS_v0
-2063716319,Checkers,0,GAME_OVER,98,97,2,6,MCTS_v0,1.0,-1.0,MCTS_v0
-1095536654,Checkers,0,GAME_OVER,159,158,2,7,MCTS_v0,1.0,-1.0,MCTS_v0
1149489710,Checkers,0,GAME_OVER,95,94,2,8,MCTS_v0,1.0,-1.0,MCTS_v0
-2028663098,Checkers,0,GAME_OVER,105,104,2,9,MCTS_v0,-1.0,1.0,MCTS_v0
-1910142585,Checkers,0,GAME_OVER,111,110,2,10,MCTS_v0,-1.0,1.0,MCTS_v0
710411956,Checkers,0,GAME_OVER,183,182,2,11,MCTS_v0,0.0,0.0,MCTS_v0
-754472517,Checkers,0,GAME_OVER,247,246,2,12,MCTS_v0,0.0,0.0,MCTS_v0
-1864614547,Checkers,0,GAME_OVER,111,110,2,13,MCTS_v0,1.0,-1.0,MCTS_v0
-427594544,Checkers,0,GAME_OVER,121,120,2,14,MCTS_v0,1.0,-1.0,MCTS_v0
-1144879371,Checkers,0,GAME_OVER,192,191,2,15,MCTS_v0,0.0,0.0,MCTS_v0
-498414262,Checkers,0,GAME_OVER,140,139,2,16,MCTS_v0,1.0,-1.0,MCTS_v0
1024729430,Checkers,0,GAME_OVER,111,110,2,17,MCTS_v0,-1.0,1.0,MCTS_v0
568139855,Checkers,0,GAME_OVER,161,160,2,18,MCTS_v0,0.0,0.0,MCTS_v0
-430594965,Checkers,0,GAME_OVER,117,116,2,19,MCTS_v0,1.0,-1.0,MCTS_v0
905693017,Checkers,0,GAME_OVER,207,206,2,20,MCTS_v0,0.0,0.0,MCTS_v0
-1533735690,Checkers,0,GAME_OVER,93,92,2,21,MCTS_v0,-1.0,1.0,MCTS_v0
-1200364784,Checkers,0,GAME_OVER,106,105,2,22,MCTS_v0,1.0,-1.0,MCTS_v0
-689483878,Checkers,0,GAME_OVER,120,119,2,23,MCTS_v0,-1.0,1.0,MCTS_v0
1529965898,Checkers,0,GAME_OVER,140,139,2,24,MCTS_v0,-1.0,1.0,MCTS_v0
-1898756236,Checkers,0,GAME_OVER,88,87,2,25,MCTS_v0,-1.0,1.0,MCTS_v0
