GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Player-1 rank,PlayerName-0,Player-1,Player-0,Player-0 rank,PlayerName-1
-655329308,Checkers,0,GAME_OVER,102,101,2,2,1,MCTS_v0,1,2,2,MCTS_v0
-264641165,Checkers,0,GAME_OVER,92,91,2,3,1,MCTS_v0,1,2,2,MCTS_v0
304020803,Checkers,0,GAME_OVER,139,138,2,4,2,MCTS_v0,2,1,1,MCTS_v0
-810158299,Checkers,0,GAME_OVER,91,90,2,5,2,MCTS_v0,2,1,1,MCTS_v0
-2063716319,Checkers,0,GAME_OVER,98,97,2,6,1,MCTS_v0,1,2,2,MCTS_v0
-1095536654,Checkers,0,GAME_OVER,159,158,2,7,1,MCTS_v0,1,2,2,MCTS_v0
1149489710,Checkers,0,GAME_OVER,95,94,2,8,1,MCTS_v0,1,2,2,MCTS_v0
-2028663098,Checkers,0,GAME_OVER,105,104,2,9,2,MCTS_v0,2,1,1,MCTS_v0
-1910142585,Checkers,0,GAME_OVER,111,110,2,10,2,MCTS_v0,2,1,1,MCTS_v0
710411956,Checkers,0,GAME_OVER,183,182,2,11,1,MCTS_v0,1,1,1,MCTS_v0
-754472517,Checkers,0,GAME_OVER,247,246,2,12,1,MCTS_v0,1,1,1,MCTS_v0
-1864614547,Checkers,0,GAME_OVER,111,110,2,13,1,MCTS_v0,1,2,2,MCTS_v0
-427594544,Checkers,0,GAME_OVER,121,120,2,14,1,MCTS_v0,1,2,2,MCTS_v0
-1144879371,Checkers,0,GAME_OVER,192,191,2,15,1,MCTS_v0,1,1,1,MCTS_v0
-498414262,Checkers,0,GAME_OVER,140,139,2,16,1,MCTS_v0,1,2,2,MCTS_v0
1024729430,Checkers,0,GAME_OVER,111,110,2,17,2,MCTS_v0,2,1,1,MCTS_v0
568139855,Checkers,0,GAME_OVER,161,160,2,18,1,MCTS_v0,1,1,1,MCTS_v0
-430594965,Checkers,0,GAME_OVER,117,116,2,19,1,MCTS_v0,1,2,2,MCTS_v0
