GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Player-1 rank,PlayerName-0,Player-1,Player-0,Player-0 rank,PlayerName-1
-2143063354,Checkers,0,GAME_OVER,98,97,2,2,1,MCTS_CheckersHeuristic,1,1,1,MCTS_CheckersHeuristic
200594778,Checkers,0,GAME_OVER,124,123,2,3,1,MCTS_CheckersHeuristic,1,1,1,MCTS_CheckersHeuristic
-514941224,Checkers,0,GAME_OVER,78,77,2,4,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
179287199,Checkers,0,GAME_OVER,47,46,2,5,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
2146590640,Checkers,0,GAME_OVER,42,41,2,6,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1378180065,Checkers,0,GAME_OVER,45,44,2,7,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-2036371014,Checkers,0,GAME_OVER,51,50,2,8,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1437296834,Checkers,0,GAME_OVER,40,39,2,9,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1700070603,Checkers,0,GAME_OVER,46,45,2,10,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-1561081910,Checkers,0,GAME_OVER,45,44,2,11,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-969854519,Checkers,0,GAME_OVER,41,40,2,12,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1843078800,Checkers,0,GAME_OVER,46,45,2,13,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1066787509,Checkers,0,GAME_OVER,50,49,2,14,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1189586314,Checkers,0,GAME_OVER,39,38,2,15,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-611826476,Checkers,0,GAME_OVER,48,47,2,16,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-1544709741,Checkers,0,GAME_OVER,39,38,2,17,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
794318347,Checkers,0,GAME_OVER,40,39,2,18,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-1286713953,Checkers,0,GAME_OVER,37,36,2,19,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1187731884,Checkers,0,GAME_OVER,103,102,2,20,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-1346212036,Checkers,0,GAME_OVER,145,144,2,21,1,MCTS_CheckersHeuristic,1,1,1,MCTS_CheckersHeuristic
2095173186,Checkers,0,GAME_OVER,51,50,2,22,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1685697746,Checkers,0,GAME_OVER,39,38,2,23,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
525282589,Checkers,0,GAME_OVER,41,40,2,24,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-1848612161,Checkers,0,GAME_OVER,61,60,2,25,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1419713974,Checkers,0,GAME_OVER,80,79,2,26,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
317029565,Checkers,0,GAME_OVER,55,54,2,27,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-1293604324,Checkers,0,GAME_OVER,43,42,2,28,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-746695878,Checkers,0,GAME_OVER,92,91,2,29,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-735693053,Checkers,0,GAME_OVER,44,43,2,30,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
780011660,Checkers,0,GAME_OVER,47,46,2,31,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-59287236,Checkers,0,GAME_OVER,40,39,2,32,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
2006589468,Checkers,0,GAME_OVER,44,43,2,33,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
587590548,Checkers,0,GAME_OVER,46,45,2,34,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
482187783,Checkers,0,GAME_OVER,144,143,2,35,1,MCTS_CheckersHeuristic,1,1,1,MCTS_CheckersHeuristic
1982813031,Checkers,0,GAME_OVER,34,33,2,36,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1223428036,Checkers,0,GAME_OVER,69,68,2,37,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
-1111851144,Checkers,0,GAME_OVER,71,70,2,38,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-15746353,Checkers,0,GAME_OVER,37,36,2,39,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-452121655,Checkers,0,GAME_OVER,39,38,2,40,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1687770216,Checkers,0,GAME_OVER,40,39,2,41,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
657925756,Checkers,0,GAME_OVER,45,44,2,42,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1999336935,Checkers,0,GAME_OVER,117,116,2,43,1,MCTS_CheckersHeuristic,1,1,1,MCTS_CheckersHeuristic
-2136046321,Checkers,0,GAME_OVER,38,37,2,44,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-1427823816,Checkers,0,GAME_OVER,43,42,2,45,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-2082357643,Checkers,0,GAME_OVER,42,41,2,46,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1796810102,Checkers,0,GAME_OVER,55,54,2,47,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1230325200,Checkers,0,GAME_OVER,44,43,2,48,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1494970818,Checkers,0,GAME_OVER,53,52,2,49,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1625250525,Checkers,0,GAME_OVER,40,39,2,50,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-1432299318,Checkers,0,GAME_OVER,55,54,2,51,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
725655627,Checkers,0,GAME_OVER,76,75,2,52,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1163206040,Checkers,0,GAME_OVER,44,43,2,53,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
560297376,Checkers,0,GAME_OVER,43,42,2,54,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1210750624,Checkers,0,GAME_OVER,38,37,2,55,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1617060179,Checkers,0,GAME_OVER,41,40,2,56,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-1098270161,Checkers,0,GAME_OVER,41,40,2,57,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1387059512,Checkers,0,GAME_OVER,38,37,2,58,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-1209401438,Checkers,0,GAME_OVER,44,43,2,59,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
866499206,Checkers,0,GAME_OVER,64,63,2,60,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-884055799,Checkers,0,GAME_OVER,43,42,2,61,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-345991177,Checkers,0,GAME_OVER,122,121,2,62,1,MCTS_CheckersHeuristic,1,1,1,MCTS_CheckersHeuristic
1573066032,Checkers,0,GAME_OVER,46,45,2,63,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
714865605,Checkers,0,GAME_OVER,105,104,2,64,1,MCTS_CheckersHeuristic,1,1,1,MCTS_CheckersHeuristic
-1511071722,Checkers,0,GAME_OVER,41,40,2,65,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1043637411,Checkers,0,GAME_OVER,75,74,2,66,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
619587682,Checkers,0,GAME_OVER,43,42,2,67,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-1363742753,Checkers,0,GAME_OVER,40,39,2,68,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-947852713,Checkers,0,GAME_OVER,122,121,2,69,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-34283449,Checkers,0,GAME_OVER,40,39,2,70,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1480406349,Checkers,0,GAME_OVER,40,39,2,71,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-1921003377,Checkers,0,GAME_OVER,40,39,2,72,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1533488837,Checkers,0,GAME_OVER,44,43,2,73,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
85373256,Checkers,0,GAME_OVER,51,50,2,74,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
121974405,Checkers,0,GAME_OVER,35,34,2,75,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
984941992,Checkers,0,GAME_OVER,84,83,2,76,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
2075425136,Checkers,0,GAME_OVER,45,44,2,77,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
-521898058,Checkers,0,GAME_OVER,40,39,2,78,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1741815011,Checkers,0,GAME_OVER,65,64,2,79,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1193812878,Checkers,0,GAME_OVER,57,56,2,80,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1799176938,Checkers,0,GAME_OVER,44,43,2,81,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
972780260,Checkers,0,GAME_OVER,68,67,2,82,1,MCTS_CheckersHeuristic,1,2,2,MCTS_CheckersHeuristic
1815361416,Checkers,0,GAME_OVER,58,57,2,83,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
1322835176,Checkers,0,GAME_OVER,63,62,2,84,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
371741157,Checkers,0,GAME_OVER,38,37,2,85,2,MCTS_CheckersHeuristic,2,1,1,MCTS_CheckersHeuristic
