GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,PlayerName-0,Player-1,Player-0,PlayerName-1
-429507769,Checkers,0,GAME_OVER,65,64,2,2,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
1646983889,Checkers,0,GAME_OVER,117,116,2,3,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
-1508144921,Checkers,0,GAME_OVER,52,51,2,4,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-298402473,Checkers,0,GAME_OVER,49,48,2,5,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
1122538383,Checkers,0,GAME_OVER,58,57,2,6,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-1677878252,Checkers,0,GAME_OVER,120,119,2,7,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
764054644,Checkers,0,GAME_OVER,143,142,2,8,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
1612447923,Checkers,0,GAME_OVER,67,66,2,9,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-1766918344,Checkers,0,GAME_OVER,123,122,2,10,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
-99200105,Checkers,0,GAME_OVER,56,55,2,11,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-2046769698,Checkers,0,GAME_OVER,87,86,2,12,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-8833104,Checkers,0,GAME_OVER,45,44,2,13,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
2039254330,Checkers,0,GAME_OVER,80,79,2,14,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
904154652,Checkers,0,GAME_OVER,165,164,2,15,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
-944614563,Checkers,0,GAME_OVER,62,61,2,16,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
1458886793,Checkers,0,GAME_OVER,96,95,2,17,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-133207870,Checkers,0,GAME_OVER,60,59,2,18,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-1726615699,Checkers,0,GAME_OVER,60,59,2,19,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-1502585263,Checkers,0,GAME_OVER,141,140,2,20,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
-1700714099,Checkers,0,GAME_OVER,55,54,2,21,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
1159122283,Checkers,0,GAME_OVER,49,48,2,22,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-1815440261,Checkers,0,GAME_OVER,168,167,2,23,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
1249189018,Checkers,0,GAME_OVER,71,70,2,24,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
1366968798,Checkers,0,GAME_OVER,49,48,2,25,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
755827371,Checkers,0,GAME_OVER,49,48,2,26,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
1193006025,Checkers,0,GAME_OVER,93,92,2,27,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
-1327623385,Checkers,0,GAME_OVER,46,45,2,28,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-105545099,Checkers,0,GAME_OVER,68,67,2,29,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
1982229135,Checkers,0,GAME_OVER,106,105,2,30,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
877649930,Checkers,0,GAME_OVER,54,53,2,31,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-1343263283,Checkers,0,GAME_OVER,65,64,2,32,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
700851048,Checkers,0,GAME_OVER,62,61,2,33,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
1089392554,Checkers,0,GAME_OVER,152,151,2,34,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
-1040387831,Checkers,0,GAME_OVER,99,98,2,35,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
-510361511,Checkers,0,GAME_OVER,78,77,2,36,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
863793519,Checkers,0,GAME_OVER,54,53,2,37,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-1282859446,Checkers,0,GAME_OVER,77,76,2,38,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
981456584,Checkers,0,GAME_OVER,120,119,2,39,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
1631503592,Checkers,0,GAME_OVER,52,51,2,40,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-1578670172,Checkers,0,GAME_OVER,84,83,2,41,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-7013139,Checkers,0,GAME_OVER,233,232,2,42,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
-1197073684,Checkers,0,GAME_OVER,81,80,2,43,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-360322187,Checkers,0,GAME_OVER,81,80,2,44,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-974499447,Checkers,0,GAME_OVER,70,69,2,45,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
435222515,Checkers,0,GAME_OVER,139,138,2,46,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
982406231,Checkers,0,GAME_OVER,133,132,2,47,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
-1056911694,Checkers,0,GAME_OVER,105,104,2,48,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
-452755121,Checkers,0,GAME_OVER,121,120,2,49,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
734475412,Checkers,0,GAME_OVER,58,57,2,50,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-1110994666,Checkers,0,GAME_OVER,50,49,2,51,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
955802140,Checkers,0,GAME_OVER,87,86,2,52,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
30516821,Checkers,0,GAME_OVER,46,45,2,53,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-121774317,Checkers,0,GAME_OVER,51,50,2,54,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-186451330,Checkers,0,GAME_OVER,54,53,2,55,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
1762848073,Checkers,0,GAME_OVER,78,77,2,56,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-491157522,Checkers,0,GAME_OVER,47,46,2,57,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-1107048397,Checkers,0,GAME_OVER,46,45,2,58,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
1413027729,Checkers,0,GAME_OVER,83,82,2,59,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-1071175548,Checkers,0,GAME_OVER,60,59,2,60,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
954607719,Checkers,0,GAME_OVER,55,54,2,61,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-1400576534,Checkers,0,GAME_OVER,52,51,2,62,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
64377253,Checkers,0,GAME_OVER,59,58,2,63,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
88870555,Checkers,0,GAME_OVER,130,129,2,64,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
620336199,Checkers,0,GAME_OVER,136,135,2,65,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
1293527892,Checkers,0,GAME_OVER,112,111,2,66,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-1114071225,Checkers,0,GAME_OVER,75,74,2,67,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
-734824458,Checkers,0,GAME_OVER,111,110,2,68,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
-547036712,Checkers,0,GAME_OVER,81,80,2,69,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
1128229866,Checkers,0,GAME_OVER,66,65,2,70,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-356353700,Checkers,0,GAME_OVER,70,69,2,71,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
1915409131,Checkers,0,GAME_OVER,58,57,2,72,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-725474074,Checkers,0,GAME_OVER,52,51,2,73,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-518570509,Checkers,0,GAME_OVER,86,85,2,74,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
31817353,Checkers,0,GAME_OVER,129,128,2,75,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
-234975919,Checkers,0,GAME_OVER,54,53,2,76,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-353150266,Checkers,0,GAME_OVER,139,138,2,77,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
1766592570,Checkers,0,GAME_OVER,128,127,2,78,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
1732864212,Checkers,0,GAME_OVER,52,51,2,79,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-340655278,Checkers,0,GAME_OVER,55,54,2,80,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-25849191,Checkers,0,GAME_OVER,127,126,2,81,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
945284864,Checkers,0,GAME_OVER,94,93,2,82,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
-48612981,Checkers,0,GAME_OVER,54,53,2,83,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-1983445115,Checkers,0,GAME_OVER,64,63,2,84,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-1735928366,Checkers,0,GAME_OVER,60,59,2,85,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
430666804,Checkers,0,GAME_OVER,62,61,2,86,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
1609744228,Checkers,0,GAME_OVER,63,62,2,87,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-1511172036,Checkers,0,GAME_OVER,53,52,2,88,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-893807371,Checkers,0,GAME_OVER,126,125,2,89,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
-172327199,Checkers,0,GAME_OVER,162,161,2,90,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
503765733,Checkers,0,GAME_OVER,97,96,2,91,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
61052441,Checkers,0,GAME_OVER,58,57,2,92,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
1802280096,Checkers,0,GAME_OVER,101,100,2,93,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
-1356673561,Checkers,0,GAME_OVER,58,57,2,94,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
