GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,PlayerType-1,PlayerType-0
264104569,Checkers,0,GAME_OVER,186,185,2,2,MCTS_v0,MCTS_v0
516312140,Checkers,0,GAME_OVER,176,175,2,3,MCTS_v0,MCTS_v0
-539140723,Checkers,0,GAME_OVER,98,97,2,4,MCTS_v0,MCTS_v0
-271513057,Checkers,0,GAME_OVER,221,220,2,5,MCTS_v0,MCTS_v0
-2038676025,Checkers,0,GAME_OVER,192,191,2,6,MCTS_v0,MCTS_v0
-1593724497,Checkers,0,GAME_OVER,170,169,2,7,MCTS_v0,MCTS_v0
488996705,Checkers,0,GAME_OVER,174,173,2,8,MCTS_v0,MCTS_v0
-1125614055,Checkers,0,GAME_OVER,124,123,2,9,MCTS_v0,MCTS_v0
-1288124729,Checkers,0,GAME_OVER,87,86,2,10,MCTS_v0,MCTS_v0
1294879389,Checkers,0,GAME_OVER,108,107,2,11,MCTS_v0,MCTS_v0
1040404489,Checkers,0,GAME_OVER,103,102,2,12,MCTS_v0,MCTS_v0
-984849494,Checkers,0,GAME_OVER,113,112,2,13,MCTS_v0,MCTS_v0
-185845077,Checkers,0,GAME_OVER,172,171,2,14,MCTS_v0,MCTS_v0
-1932006159,Checkers,0,GAME_OVER,114,113,2,15,MCTS_v0,MCTS_v0
1916951788,Checkers,0,GAME_OVER,175,174,2,16,MCTS_v0,MCTS_v0
1434939105,Checkers,0,GAME_OVER,192,191,2,17,MCTS_v0,MCTS_v0
880880823,Checkers,0,GAME_OVER,168,167,2,18,MCTS_v0,MCTS_v0
-511924171,Checkers,0,GAME_OVER,173,172,2,19,MCTS_v0,MCTS_v0
-1082529320,Checkers,0,GAME_OVER,106,105,2,20,MCTS_v0,MCTS_v0
-90770320,Checkers,0,GAME_OVER,100,99,2,21,MCTS_v0,MCTS_v0
-1752699852,Checkers,0,GAME_OVER,98,97,2,22,MCTS_v0,MCTS_v0
-847477109,Checkers,0,GAME_OVER,100,99,2,23,MCTS_v0,MCTS_v0
547285521,Checkers,0,GAME_OVER,176,175,2,24,MCTS_v0,MCTS_v0
256503586,Checkers,0,GAME_OVER,162,161,2,25,MCTS_v0,MCTS_v0
-1638892117,Checkers,0,GAME_OVER,151,150,2,26,MCTS_v0,MCTS_v0
1741289425,Checkers,0,GAME_OVER,121,120,2,27,MCTS_v0,MCTS_v0
-443287891,Checkers,0,GAME_OVER,103,102,2,28,MCTS_v0,MCTS_v0
-1320396371,Checkers,0,GAME_OVER,217,216,2,29,MCTS_v0,MCTS_v0
1695935311,Checkers,0,GAME_OVER,165,164,2,30,MCTS_v0,MCTS_v0
-929871104,Checkers,0,GAME_OVER,114,113,2,31,MCTS_v0,MCTS_v0
-627976674,Checkers,0,GAME_OVER,149,148,2,32,MCTS_v0,MCTS_v0
-957882198,Checkers,0,GAME_OVER,134,133,2,33,MCTS_v0,MCTS_v0
-894850886,Checkers,0,GAME_OVER,116,115,2,34,MCTS_v0,MCTS_v0
2109725140,Checkers,0,GAME_OVER,163,162,2,35,MCTS_v0,MCTS_v0
-908564208,Checkers,0,GAME_OVER,127,126,2,36,MCTS_v0,MCTS_v0
1469001952,Checkers,0,GAME_OVER,194,193,2,37,MCTS_v0,MCTS_v0
1791294940,Checkers,0,GAME_OVER,117,116,2,38,MCTS_v0,MCTS_v0
1990314673,Checkers,0,GAME_OVER,148,147,2,39,MCTS_v0,MCTS_v0
12652661,Checkers,0,GAME_OVER,146,145,2,40,MCTS_v0,MCTS_v0
785999304,Checkers,0,GAME_OVER,106,105,2,41,MCTS_v0,MCTS_v0
1108454703,Checkers,0,GAME_OVER,105,104,2,42,MCTS_v0,MCTS_v0
-253260603,Checkers,0,GAME_OVER,103,102,2,43,MCTS_v0,MCTS_v0
-783752995,Checkers,0,GAME_OVER,139,138,2,44,MCTS_v0,MCTS_v0
1474780237,Checkers,0,GAME_OVER,121,120,2,45,MCTS_v0,MCTS_v0
-2057680593,Checkers,0,GAME_OVER,98,97,2,46,MCTS_v0,MCTS_v0
-471436695,Checkers,0,GAME_OVER,226,225,2,47,MCTS_v0,MCTS_v0
1404712714,Checkers,0,GAME_OVER,115,114,2,48,MCTS_v0,MCTS_v0
1048899026,Checkers,0,GAME_OVER,172,171,2,49,MCTS_v0,MCTS_v0
2003168521,Checkers,0,GAME_OVER,231,230,2,50,MCTS_v0,MCTS_v0
-720761396,Checkers,0,GAME_OVER,208,207,2,51,MCTS_v0,MCTS_v0
-2038267453,Checkers,0,GAME_OVER,215,214,2,52,MCTS_v0,MCTS_v0
938760057,Checkers,0,GAME_OVER,156,155,2,53,MCTS_v0,MCTS_v0
-1861596014,Checkers,0,GAME_OVER,97,96,2,54,MCTS_v0,MCTS_v0
1858745298,Checkers,0,GAME_OVER,82,81,2,55,MCTS_v0,MCTS_v0
-38120216,Checkers,0,GAME_OVER,140,139,2,56,MCTS_v0,MCTS_v0
1869762978,Checkers,0,GAME_OVER,183,182,2,57,MCTS_v0,MCTS_v0
138039162,Checkers,0,GAME_OVER,129,128,2,58,MCTS_v0,MCTS_v0
1296288057,Checkers,0,GAME_OVER,100,99,2,59,MCTS_v0,MCTS_v0
-1649206842,Checkers,0,GAME_OVER,201,200,2,60,MCTS_v0,MCTS_v0
107322290,Checkers,0,GAME_OVER,118,117,2,61,MCTS_v0,MCTS_v0
210152385,Checkers,0,GAME_OVER,147,146,2,62,MCTS_v0,MCTS_v0
1185857021,Checkers,0,GAME_OVER,130,129,2,63,MCTS_v0,MCTS_v0
-314642260,Checkers,0,GAME_OVER,102,101,2,64,MCTS_v0,MCTS_v0
-32178155,Checkers,0,GAME_OVER,139,138,2,65,MCTS_v0,MCTS_v0
-51825815,Checkers,0,GAME_OVER,119,118,2,66,MCTS_v0,MCTS_v0
-1263674626,Checkers,0,GAME_OVER,107,106,2,67,MCTS_v0,MCTS_v0
-895707202,Checkers,0,GAME_OVER,153,152,2,68,MCTS_v0,MCTS_v0
-722791291,Checkers,0,GAME_OVER,174,173,2,69,MCTS_v0,MCTS_v0
1930086764,Checkers,0,GAME_OVER,153,152,2,70,MCTS_v0,MCTS_v0
-2078587425,Checkers,0,GAME_OVER,98,97,2,71,MCTS_v0,MCTS_v0
842689288,Checkers,0,GAME_OVER,114,113,2,72,MCTS_v0,MCTS_v0
-1006683509,Checkers,0,GAME_OVER,108,107,2,73,MCTS_v0,MCTS_v0
2126459376,Checkers,0,GAME_OVER,92,91,2,74,MCTS_v0,MCTS_v0
