GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Player-1 rank,PlayerName-0,Player-1,Player-0,Player-0 rank,PlayerName-1
264104569,Checkers,0,GAME_OVER,186,185,2,2,1,MCTS_v0,1,1,1,MCTS_v0
516312140,Checkers,0,GAME_OVER,176,175,2,3,1,MCTS_v0,1,1,1,MCTS_v0
-539140723,Checkers,0,GAME_OVER,98,97,2,4,2,MCTS_v0,2,1,1,MCTS_v0
-271513057,Checkers,0,GAME_OVER,221,220,2,5,1,MCTS_v0,1,1,1,MCTS_v0
-2038676025,Checkers,0,GAME_OVER,192,191,2,6,1,MCTS_v0,1,1,1,MCTS_v0
-1593724497,Checkers,0,GAME_OVER,170,169,2,7,1,MCTS_v0,1,1,1,MCTS_v0
488996705,Checkers,0,GAME_OVER,174,173,2,8,1,MCTS_v0,1,1,1,MCTS_v0
-1125614055,Checkers,0,GAME_OVER,124,123,2,9,2,MCTS_v0,2,1,1,MCTS_v0
-1288124729,Checkers,0,GAME_OVER,87,86,2,10,2,MCTS_v0,2,1,1,MCTS_v0
1294879389,Checkers,0,GAME_OVER,108,107,2,11,2,MCTS_v0,2,1,1,MCTS_v0
1040404489,Checkers,0,GAME_OVER,103,102,2,12,1,MCTS_v0,1,2,2,MCTS_v0
-984849494,Checkers,0,GAME_OVER,113,112,2,13,1,MCTS_v0,1,2,2,MCTS_v0
-185845077,Checkers,0,GAME_OVER,172,171,2,14,1,MCTS_v0,1,2,2,MCTS_v0
-1932006159,Checkers,0,GAME_OVER,114,113,2,15,1,MCTS_v0,1,2,2,MCTS_v0
1916951788,Checkers,0,GAME_OVER,175,174,2,16,1,MCTS_v0,1,1,1,MCTS_v0
1434939105,Checkers,0,GAME_OVER,192,191,2,17,1,MCTS_v0,1,1,1,MCTS_v0
880880823,Checkers,0,GAME_OVER,168,167,2,18,1,MCTS_v0,1,2,2,MCTS_v0
-511924171,Checkers,0,GAME_OVER,173,172,2,19,1,MCTS_v0,1,1,1,MCTS_v0
-1082529320,Checkers,0,GAME_OVER,106,105,2,20,2,MCTS_v0,2,1,1,MCTS_v0
-90770320,Checkers,0,GAME_OVER,100,99,2,21,2,MCTS_v0,2,1,1,MCTS_v0
-1752699852,Checkers,0,GAME_OVER,98,97,2,22,1,MCTS_v0,1,2,2,MCTS_v0
-847477109,Checkers,0,GAME_OVER,100,99,2,23,2,MCTS_v0,2,1,1,MCTS_v0
547285521,Checkers,0,GAME_OVER,176,175,2,24,1,MCTS_v0,1,1,1,MCTS_v0
256503586,Checkers,0,GAME_OVER,162,161,2,25,1,MCTS_v0,1,1,1,MCTS_v0
