GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,Player,PlayerType-1,ActionClass,PlayerType-0,ActionDescription,PiecesLeft-1,ActionSize,PiecesLeft-0
264104569,Checkers,0,ACTION_TAKEN,1,1,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [8,3] to [9,4]",20,9,20
264104569,Checkers,0,ACTION_TAKEN,2,2,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [3,6] to [4,5]",20,10,20
264104569,Checkers,0,ACTION_TAKEN,3,3,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [6,3] to [5,4]",20,1,20
264104569,Checkers,0,ACTION_TAKEN,4,4,2,2,1,MCTS_v0,Capture,MCTS_v0,"Capture from [4,5] to [6,3]",20,2,19
264104569,Checkers,0,ACTION_TAKEN,5,5,2,2,0,MCTS_v0,Capture,MCTS_v0,"Capture from [7,2] to [5,4]",19,9,19
264104569,Checkers,0,ACTION_TAKEN,6,6,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [5,6] to [4,5]",19,1,19
264104569,Checkers,0,ACTION_TAKEN,7,7,2,2,0,MCTS_v0,Capture,MCTS_v0,"Capture from [5,4] to [3,6]",18,2,19
264104569,Checkers,0,ACTION_TAKEN,8,8,2,2,1,MCTS_v0,Capture,MCTS_v0,"Capture from [4,7] to [2,5]",18,10,18
264104569,Checkers,0,ACTION_TAKEN,9,9,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [9,2] to [8,3]",18,10,18
264104569,Checkers,0,ACTION_TAKEN,10,10,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [7,6] to [6,5]",18,11,18
264104569,Checkers,0,ACTION_TAKEN,11,11,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [4,3] to [3,4]",18,1,18
264104569,Checkers,0,ACTION_TAKEN,12,12,2,2,1,MCTS_v0,Capture,MCTS_v0,"Capture from [2,5] to [4,3]",18,2,17
264104569,Checkers,0,ACTION_TAKEN,13,13,2,2,0,MCTS_v0,Capture,MCTS_v0,"Capture from [5,2] to [3,4]",17,11,17
264104569,Checkers,0,ACTION_TAKEN,14,14,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [1,6] to [0,5]",17,12,17
264104569,Checkers,0,ACTION_TAKEN,15,15,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [3,4] to [4,5]",17,12,17
264104569,Checkers,0,ACTION_TAKEN,16,16,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [6,5] to [5,4]",17,13,17
264104569,Checkers,0,ACTION_TAKEN,17,17,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [6,1] to [5,2]",17,12,17
264104569,Checkers,0,ACTION_TAKEN,18,18,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [5,8] to [4,7]",17,14,17
264104569,Checkers,0,ACTION_TAKEN,19,19,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [3,2] to [4,3]",17,1,17
264104569,Checkers,0,ACTION_TAKEN,20,20,2,2,1,MCTS_v0,Capture,MCTS_v0,"Capture from [5,4] to [3,2]",17,1,16
264104569,Checkers,0,ACTION_TAKEN,21,21,2,2,0,MCTS_v0,Capture,MCTS_v0,"Capture from [2,1] to [4,3]",16,12,16
264104569,Checkers,0,ACTION_TAKEN,22,22,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [2,7] to [1,6]",16,17,16
264104569,Checkers,0,ACTION_TAKEN,23,23,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [4,3] to [5,4]",16,12,16
264104569,Checkers,0,ACTION_TAKEN,24,24,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [4,7] to [5,6]",16,16,16
264104569,Checkers,0,ACTION_TAKEN,25,25,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [5,0] to [6,1]",16,1,16
264104569,Checkers,0,ACTION_TAKEN,26,26,2,2,1,MCTS_v0,Capture,MCTS_v0,"Capture from [5,6] to [3,4]",16,1,15
264104569,Checkers,0,ACTION_TAKEN,27,27,2,2,0,MCTS_v0,Capture,MCTS_v0,"Capture from [2,3] to [4,5]",15,11,15
264104569,Checkers,0,ACTION_TAKEN,28,28,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [6,7] to [7,6]",15,15,15
264104569,Checkers,0,ACTION_TAKEN,29,29,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [5,2] to [4,3]",15,11,15
264104569,Checkers,0,ACTION_TAKEN,30,30,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [3,8] to [2,7]",15,16,15
264104569,Checkers,0,ACTION_TAKEN,31,31,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [0,3] to [1,4]",15,1,15
264104569,Checkers,0,ACTION_TAKEN,32,32,2,2,1,MCTS_v0,Capture,MCTS_v0,"Capture from [0,5] to [2,3]",15,1,14
264104569,Checkers,0,ACTION_TAKEN,33,33,2,2,0,MCTS_v0,Capture,MCTS_v0,"Capture from [1,2] to [3,4]",14,11,14
264104569,Checkers,0,ACTION_TAKEN,34,34,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [6,9] to [5,8]",14,15,14
264104569,Checkers,0,ACTION_TAKEN,35,35,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [8,1] to [7,2]",14,11,14
264104569,Checkers,0,ACTION_TAKEN,36,36,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [2,9] to [3,8]",14,15,14
264104569,Checkers,0,ACTION_TAKEN,37,37,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [4,1] to [5,2]",14,10,14
264104569,Checkers,0,ACTION_TAKEN,38,38,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [1,6] to [2,5]",14,1,14
264104569,Checkers,0,ACTION_TAKEN,39,39,2,2,0,MCTS_v0,Capture,MCTS_v0,"Capture from [3,4] to [1,6]",13,2,14
264104569,Checkers,0,ACTION_TAKEN,40,40,2,2,1,MCTS_v0,Capture,MCTS_v0,"Capture from [2,7] to [0,5]",13,14,13
264104569,Checkers,0,ACTION_TAKEN,41,41,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [3,0] to [2,1]",13,11,13
264104569,Checkers,0,ACTION_TAKEN,42,42,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [7,8] to [6,7]",13,13,13
264104569,Checkers,0,ACTION_TAKEN,43,43,2,2,0,MCTS_v0,Move,MCTS_v0,"Move from [2,1] to [1,2]",13,11,13
264104569,Checkers,0,ACTION_TAKEN,44,44,2,2,1,MCTS_v0,Move,MCTS_v0,"Move from [0,7] to [1,6]",13,13,13
